id, featurePt.x, featurePt.y, status
0,805.0,696.0,1
1,1001.0,687.0,1
2,988.0,690.0,1
3,792.0,694.0,1
4,968.0,1003.0,1
5,1206.0,986.0,1
6,1190.0,985.0,1
7,1065.0,794.0,1
8,962.0,641.0,1
9,1066.0,950.0,1
10,956.0,695.0,1
11,951.0,999.0,1
12,842.0,659.0,1
13,1623.0,626.0,1
14,1446.0,814.0,1
15,1650.0,736.0,1
16,1446.0,631.0,1
17,829.0,646.0,1
18,1420.0,814.0,1
19,1054.0,940.0,1
20,1660.0,807.0,1
21,1061.0,939.0,1
22,1599.0,355.0,1
23,750.0,574.0,1
24,666.0,424.0,1
25,1081.0,927.0,1
26,298.0,994.0,1
27,1432.0,760.0,1
28,1446.0,744.0,1
29,1425.0,750.0,1
30,935.0,679.0,1
31,1676.0,746.0,1
32,1683.0,805.0,1
33,1084.0,950.0,1
34,1669.0,752.0,1
35,1083.0,941.0,1
36,1073.0,939.0,1
37,838.0,700.0,1
38,1102.0,322.0,1
39,365.0,293.0,1
40,634.0,455.0,1
41,1172.0,477.0,1
42,780.0,547.0,1
43,1596.0,796.0,1
44,1390.0,997.0,1
45,1066.0,493.0,1
46,1610.0,355.0,1
47,1009.0,635.0,1
48,1094.0,937.0,1
49,1010.0,595.0,1
50,891.0,642.0,1
51,1095.0,949.0,1
52,1207.0,909.0,1
53,1330.0,916.0,1
54,448.0,299.0,1
55,1151.0,924.0,1
56,716.0,422.0,1
57,885.0,485.0,1
58,1426.0,1012.0,1
59,781.0,643.0,1
60,1314.0,885.0,1
61,1091.0,449.0,1
62,1248.0,470.0,1
63,315.0,300.0,1
64,880.0,647.0,1
65,1192.0,732.0,1
66,1001.0,932.0,1
67,1031.0,964.0,1
68,750.0,562.0,1
69,715.0,455.0,1
70,1646.0,742.0,1
71,914.0,646.0,1
72,935.0,665.0,1
73,845.0,683.0,1
74,175.0,338.0,1
75,1218.0,780.0,1
76,600.0,465.0,1
77,1084.0,1005.0,1
78,1272.0,845.0,1
79,751.0,591.0,1
80,462.0,330.0,1
81,757.0,599.0,1
82,1365.0,929.0,1
83,1057.0,947.0,1
84,1513.0,798.0,1
85,352.0,324.0,1
86,860.0,681.0,1
87,442.0,306.0,1
88,617.0,432.0,1
89,385.0,321.0,1
90,275.0,953.0,1
91,756.0,444.0,1
92,1163.0,724.0,1
93,869.0,551.0,1
94,227.0,337.0,1
95,838.0,455.0,1
96,1112.0,338.0,1
97,349.0,627.0,1
98,738.0,547.0,1
99,1193.0,446.0,1
