id, featurePt.x, featurePt.y, status
0,1130.0,887.0,1
1,916.0,896.0,1
2,1145.0,885.0,1
3,901.0,894.0,1
4,960.0,852.0,1
5,956.0,900.0,1
6,854.0,771.0,1
7,1629.0,836.0,1
8,1604.0,981.0,1
9,1838.0,828.0,1
10,739.0,499.0,1
11,1018.0,846.0,1
12,297.0,995.0,1
13,887.0,833.0,1
14,1631.0,974.0,1
15,880.0,684.0,1
16,1068.0,876.0,1
17,1809.0,1034.0,1
18,770.0,534.0,1
19,1600.0,354.0,1
20,1884.0,1046.0,1
21,1599.0,1056.0,1
22,1875.0,961.0,1
23,1028.0,845.0,1
24,1904.0,973.0,1
25,1100.0,830.0,1
26,1026.0,828.0,1
27,1896.0,980.0,1
28,1102.0,322.0,1
29,1390.0,997.0,1
30,896.0,683.0,1
31,792.0,498.0,1
32,884.0,736.0,1
33,1614.0,993.0,1
34,1001.0,610.0,1
35,849.0,716.0,1
36,980.0,879.0,1
37,688.0,512.0,1
38,510.0,311.0,1
39,1609.0,355.0,1
40,943.0,838.0,1
41,705.0,536.0,1
42,1002.0,838.0,1
43,805.0,578.0,1
44,1631.0,1057.0,1
45,492.0,298.0,1
46,786.0,510.0,1
47,411.0,284.0,1
48,722.0,504.0,1
49,682.0,500.0,1
50,1426.0,1012.0,1
51,1165.0,800.0,1
52,1330.0,917.0,1
53,679.0,508.0,1
54,1304.0,857.0,1
55,1314.0,885.0,1
56,431.0,315.0,1
57,1199.0,592.0,1
58,1154.0,822.0,1
59,1365.0,930.0,1
60,848.0,701.0,1
61,979.0,862.0,1
62,1218.0,781.0,1
63,175.0,338.0,1
64,1192.0,732.0,1
65,201.0,989.0,1
66,1271.0,845.0,1
67,227.0,337.0,1
68,627.0,455.0,1
69,853.0,564.0,1
70,1867.0,968.0,1
71,275.0,953.0,1
72,1100.0,311.0,1
73,1042.0,836.0,1
74,946.0,575.0,1
75,789.0,722.0,1
76,1671.0,992.0,1
77,1109.0,677.0,1
78,397.0,780.0,1
79,799.0,423.0,1
80,1249.0,791.0,1
81,1012.0,839.0,1
82,373.0,688.0,1
83,898.0,563.0,1
84,1187.0,480.0,1
85,1163.0,724.0,1
86,1067.0,858.0,1
87,1024.0,853.0,1
88,1405.0,533.0,1
89,883.0,694.0,1
90,1022.0,838.0,1
91,901.0,700.0,1
92,962.0,881.0,1
93,1320.0,574.0,1
94,1894.0,899.0,1
95,818.0,450.0,1
96,759.0,619.0,1
97,1658.0,861.0,1
98,1638.0,1026.0,1
99,1137.0,684.0,1
