id, featurePt.x, featurePt.y, status
0,725.0,596.0,1
1,891.0,592.0,1
2,1083.0,814.0,1
3,713.0,595.0,1
4,903.0,590.0,1
5,887.0,827.0,1
6,679.0,488.0,1
7,868.0,549.0,1
8,861.0,598.0,1
9,1514.0,617.0,1
10,871.0,825.0,1
11,1309.0,684.0,1
12,1098.0,815.0,1
13,759.0,564.0,1
14,964.0,772.0,1
15,1332.0,685.0,1
16,1332.0,524.0,1
17,747.0,552.0,1
18,1536.0,627.0,1
19,974.0,781.0,1
20,1525.0,679.0,1
21,910.0,544.0,1
22,972.0,646.0,1
23,990.0,781.0,1
24,843.0,582.0,1
25,998.0,770.0,1
26,1000.0,781.0,1
27,297.0,996.0,1
28,1335.0,622.0,1
29,1599.0,355.0,1
30,1320.0,636.0,1
31,618.0,388.0,1
32,979.0,775.0,1
33,1491.0,519.0,1
34,1609.0,355.0,1
35,984.0,445.0,1
36,557.0,426.0,1
37,1267.0,574.0,1
38,1544.0,679.0,1
39,824.0,553.0,1
40,435.0,346.0,1
41,1390.0,996.0,1
42,1312.0,632.0,1
43,1099.0,747.0,1
44,503.0,350.0,1
45,819.0,426.0,1
46,1082.0,431.0,1
47,1392.0,670.0,1
48,942.0,794.0,1
49,1329.0,916.0,1
50,988.0,771.0,1
51,1467.0,669.0,1
52,1425.0,1012.0,1
53,413.0,310.0,1
54,327.0,335.0,1
55,792.0,556.0,1
56,1050.0,760.0,1
57,1271.0,845.0,1
58,761.0,585.0,1
59,842.0,570.0,1
60,1365.0,930.0,1
61,201.0,989.0,1
62,701.0,549.0,1
63,701.0,389.0,1
64,1314.0,886.0,1
65,967.0,779.0,1
66,586.0,416.0,1
67,1304.0,856.0,1
68,175.0,338.0,1
69,916.0,765.0,1
70,783.0,466.0,1
71,228.0,337.0,1
72,572.0,395.0,1
73,526.0,348.0,1
74,1127.0,442.0,1
75,1049.0,401.0,1
76,388.0,335.0,1
77,542.0,350.0,1
78,1218.0,781.0,1
79,339.0,306.0,1
80,1249.0,791.0,1
81,275.0,953.0,1
82,1192.0,732.0,1
83,1163.0,724.0,1
84,1007.0,405.0,1
85,573.0,388.0,1
86,1027.0,807.0,1
87,684.0,482.0,1
88,358.0,333.0,1
89,1300.0,583.0,1
90,775.0,584.0,1
91,776.0,398.0,1
92,1560.0,567.0,1
93,686.0,348.0,1
94,647.0,511.0,1
95,397.0,780.0,1
96,802.0,548.0,1
97,943.0,810.0,1
98,1060.0,400.0,1
99,1534.0,574.0,1
