id, featurePt.x, featurePt.y, status
0,1047.0,761.0,1
1,1059.0,759.0,1
2,837.0,767.0,1
3,852.0,769.0,1
4,1012.0,768.0,1
5,1120.0,898.0,1
6,1515.0,705.0,1
7,797.0,453.0,1
8,1062.0,639.0,1
9,1517.0,828.0,1
10,1734.0,817.0,1
11,892.0,729.0,1
12,1126.0,1069.0,1
13,813.0,598.0,1
14,1704.0,699.0,1
15,297.0,995.0,1
16,1137.0,1043.0,1
17,1517.0,901.0,1
18,1600.0,355.0,1
19,1019.0,710.0,1
20,1745.0,893.0,1
21,946.0,537.0,1
22,1676.0,881.0,1
23,1488.0,900.0,1
24,694.0,451.0,1
25,990.0,751.0,1
26,1755.0,834.0,1
27,1128.0,1056.0,1
28,1141.0,1069.0,1
29,1493.0,832.0,1
30,1762.0,828.0,1
31,930.0,717.0,1
32,784.0,627.0,1
33,828.0,597.0,1
34,945.0,708.0,1
35,1139.0,1059.0,1
36,1067.0,703.0,1
37,777.0,646.0,1
38,1502.0,843.0,1
39,876.0,716.0,1
40,887.0,773.0,1
41,794.0,655.0,1
42,1390.0,997.0,1
43,826.0,712.0,1
44,641.0,460.0,1
45,1115.0,1056.0,1
46,663.0,485.0,1
47,1116.0,527.0,1
48,381.0,289.0,1
49,967.0,716.0,1
50,642.0,452.0,1
51,1228.0,511.0,1
52,1148.0,1054.0,1
53,1426.0,1012.0,1
54,402.0,317.0,1
55,1329.0,916.0,1
56,467.0,295.0,1
57,1102.0,322.0,1
58,954.0,725.0,1
59,1213.0,1040.0,1
60,926.0,532.0,1
61,1056.0,634.0,1
62,480.0,321.0,1
63,815.0,607.0,1
64,910.0,753.0,1
65,945.0,720.0,1
66,790.0,488.0,1
67,783.0,614.0,1
68,457.0,297.0,1
69,1609.0,355.0,1
70,1770.0,891.0,1
71,1729.0,823.0,1
72,1151.0,1068.0,1
73,1108.0,1056.0,1
74,1115.0,1068.0,1
75,744.0,450.0,1
76,739.0,461.0,1
77,1192.0,732.0,1
78,802.0,663.0,1
79,1365.0,929.0,1
80,746.0,501.0,1
81,1313.0,885.0,1
82,1189.0,476.0,1
83,1308.0,493.0,1
84,1479.0,768.0,1
85,1218.0,780.0,1
86,1134.0,1071.0,1
87,1049.0,1049.0,1
88,1101.0,311.0,1
89,275.0,953.0,1
90,990.0,735.0,1
91,1320.0,885.0,1
92,909.0,738.0,1
93,953.0,717.0,1
94,201.0,989.0,1
95,1552.0,842.0,1
96,1304.0,856.0,1
97,1587.0,883.0,1
98,1163.0,724.0,1
99,1437.0,767.0,1
