id, featurePt.x, featurePt.y, status
0,818.0,715.0,1
1,1004.0,708.0,1
2,1018.0,705.0,1
3,805.0,712.0,1
4,1208.0,1016.0,1
5,1080.0,821.0,1
6,971.0,713.0,1
7,1224.0,1017.0,1
8,981.0,1034.0,1
9,963.0,1030.0,1
10,856.0,677.0,1
11,1672.0,758.0,1
12,1645.0,646.0,1
13,1464.0,651.0,1
14,1438.0,837.0,1
15,297.0,994.0,1
16,787.0,560.0,1
17,1618.0,819.0,1
18,644.0,462.0,1
19,1599.0,355.0,1
20,1081.0,981.0,1
21,1096.0,956.0,1
22,951.0,697.0,1
23,1079.0,865.0,1
24,1115.0,967.0,1
25,979.0,659.0,1
26,1076.0,969.0,1
27,842.0,664.0,1
28,1069.0,969.0,1
29,1102.0,322.0,1
30,1087.0,977.0,1
31,674.0,430.0,1
32,1044.0,994.0,1
33,1683.0,830.0,1
34,1700.0,767.0,1
35,1087.0,968.0,1
36,1449.0,782.0,1
37,1466.0,838.0,1
38,906.0,659.0,1
39,1444.0,773.0,1
40,1694.0,774.0,1
41,1100.0,980.0,1
42,1390.0,997.0,1
43,1025.0,653.0,1
44,766.0,455.0,1
45,1465.0,769.0,1
46,1098.0,971.0,1
47,319.0,299.0,1
48,724.0,429.0,1
49,454.0,298.0,1
50,902.0,510.0,1
51,896.0,498.0,1
52,851.0,719.0,1
53,874.0,699.0,1
54,760.0,587.0,1
55,723.0,467.0,1
56,1110.0,980.0,1
57,1169.0,954.0,1
58,1314.0,885.0,1
59,758.0,575.0,1
60,929.0,664.0,1
61,763.0,607.0,1
62,623.0,438.0,1
63,1609.0,356.0,1
64,1329.0,916.0,1
65,793.0,661.0,1
66,1426.0,1012.0,1
67,1079.0,502.0,1
68,894.0,665.0,1
69,1533.0,821.0,1
70,175.0,338.0,1
71,1707.0,828.0,1
72,955.0,951.0,1
73,883.0,566.0,1
74,369.0,292.0,1
75,1188.0,487.0,1
76,467.0,328.0,1
77,1390.0,710.0,1
78,1647.0,776.0,1
79,950.0,683.0,1
80,747.0,561.0,1
81,275.0,953.0,1
82,1013.0,962.0,1
83,1098.0,1036.0,1
84,848.0,466.0,1
85,1271.0,845.0,1
86,390.0,321.0,1
87,1150.0,453.0,1
88,1365.0,929.0,1
89,1304.0,856.0,1
90,1668.0,765.0,1
91,227.0,336.0,1
92,1264.0,476.0,1
93,1192.0,733.0,1
94,1322.0,886.0,1
95,624.0,431.0,1
96,1163.0,453.0,1
97,1226.0,938.0,1
98,1430.0,712.0,1
99,1163.0,724.0,1
