id, featurePt.x, featurePt.y, status
0,1011.0,698.0,1
1,998.0,700.0,1
2,799.0,705.0,1
3,813.0,707.0,1
4,1074.0,810.0,1
5,1201.0,1004.0,1
6,965.0,706.0,1
7,1217.0,1004.0,1
8,958.0,1018.0,1
9,850.0,669.0,1
10,1431.0,827.0,1
11,1663.0,749.0,1
12,976.0,1021.0,1
13,1075.0,968.0,1
14,1442.0,773.0,1
15,1458.0,828.0,1
16,1674.0,820.0,1
17,1637.0,638.0,1
18,1457.0,643.0,1
19,846.0,711.0,1
20,972.0,651.0,1
21,784.0,554.0,1
22,1600.0,354.0,1
23,1687.0,760.0,1
24,671.0,427.0,1
25,1090.0,945.0,1
26,945.0,690.0,1
27,1109.0,955.0,1
28,1062.0,957.0,1
29,1071.0,956.0,1
30,1082.0,956.0,1
31,297.0,997.0,1
32,898.0,509.0,1
33,1018.0,645.0,1
34,1073.0,855.0,1
35,1015.0,598.0,1
36,1314.0,885.0,1
37,1458.0,760.0,1
38,1390.0,997.0,1
39,755.0,582.0,1
40,1218.0,926.0,1
41,837.0,656.0,1
42,1162.0,942.0,1
43,900.0,651.0,1
44,1008.0,950.0,1
45,1074.0,499.0,1
46,1610.0,810.0,1
47,1104.0,967.0,1
48,922.0,655.0,1
49,1426.0,1012.0,1
50,1329.0,916.0,1
51,888.0,658.0,1
52,1087.0,970.0,1
53,1610.0,355.0,1
54,891.0,492.0,1
55,620.0,435.0,1
56,1092.0,959.0,1
57,1434.0,768.0,1
58,452.0,299.0,1
59,1182.0,483.0,1
60,1659.0,755.0,1
61,1697.0,819.0,1
62,635.0,458.0,1
63,605.0,469.0,1
64,1066.0,965.0,1
65,1094.0,1023.0,1
66,1102.0,322.0,1
67,1272.0,845.0,1
68,1218.0,780.0,1
69,758.0,600.0,1
70,1321.0,886.0,1
71,275.0,953.0,1
72,945.0,675.0,1
73,1192.0,732.0,1
74,1365.0,930.0,1
75,1304.0,857.0,1
76,1039.0,982.0,1
77,1383.0,702.0,1
78,743.0,555.0,1
79,788.0,653.0,1
80,317.0,299.0,1
81,1258.0,473.0,1
82,367.0,292.0,1
83,844.0,461.0,1
84,853.0,693.0,1
85,1163.0,724.0,1
86,465.0,328.0,1
87,227.0,336.0,1
88,755.0,570.0,1
89,763.0,449.0,1
90,720.0,462.0,1
91,765.0,608.0,1
92,1136.0,997.0,1
93,877.0,559.0,1
94,201.0,989.0,1
95,1639.0,766.0,1
96,950.0,939.0,1
97,1491.0,772.0,1
98,1100.0,311.0,1
99,1157.0,449.0,1
