id, featurePt.x, featurePt.y, status
0,772.0,655.0,1
1,947.0,650.0,1
2,960.0,647.0,1
3,759.0,654.0,1
4,1162.0,910.0,1
5,935.0,924.0,1
6,923.0,603.0,1
7,1146.0,910.0,1
8,918.0,921.0,1
9,808.0,620.0,1
10,1592.0,685.0,1
11,1017.0,865.0,1
12,1568.0,579.0,1
13,1374.0,757.0,1
14,1398.0,584.0,1
15,1615.0,695.0,1
16,916.0,655.0,1
17,1028.0,875.0,1
18,1045.0,875.0,1
19,297.0,995.0,1
20,1599.0,355.0,1
21,1398.0,757.0,1
22,712.0,540.0,1
23,1399.0,695.0,1
24,1026.0,729.0,1
25,1056.0,874.0,1
26,1603.0,751.0,1
27,646.0,408.0,1
28,354.0,297.0,1
29,967.0,598.0,1
30,1055.0,863.0,1
31,794.0,607.0,1
32,1386.0,706.0,1
33,1390.0,997.0,1
34,876.0,608.0,1
35,1044.0,867.0,1
36,1135.0,456.0,1
37,897.0,639.0,1
38,1033.0,867.0,1
39,1105.0,362.0,1
40,1162.0,837.0,1
41,857.0,458.0,1
42,1610.0,355.0,1
43,1031.0,470.0,1
44,598.0,416.0,1
45,693.0,428.0,1
46,748.0,604.0,1
47,1041.0,853.0,1
48,1109.0,851.0,1
49,451.0,335.0,1
50,810.0,642.0,1
51,1426.0,1012.0,1
52,1542.0,741.0,1
53,1625.0,750.0,1
54,227.0,337.0,1
55,175.0,338.0,1
56,582.0,448.0,1
57,1045.0,927.0,1
58,966.0,858.0,1
59,618.0,439.0,1
60,1329.0,639.0,1
61,726.0,530.0,1
62,1314.0,885.0,1
63,812.0,428.0,1
64,1192.0,732.0,1
65,1365.0,929.0,1
66,1271.0,845.0,1
67,897.0,625.0,1
68,843.0,612.0,1
69,1304.0,857.0,1
70,1329.0,916.0,1
71,275.0,953.0,1
72,864.0,608.0,1
73,1376.0,701.0,1
74,825.0,641.0,1
75,1462.0,743.0,1
76,305.0,303.0,1
77,1430.0,705.0,1
78,715.0,516.0,1
79,373.0,688.0,1
80,733.0,417.0,1
81,994.0,888.0,1
82,1101.0,311.0,1
83,1101.0,356.0,1
84,1641.0,629.0,1
85,342.0,327.0,1
86,1249.0,791.0,1
87,971.0,563.0,1
88,1163.0,725.0,1
89,1056.0,428.0,1
90,1111.0,424.0,1
91,1084.0,884.0,1
92,1189.0,410.0,1
93,1364.0,648.0,1
94,677.0,547.0,1
95,405.0,327.0,1
96,1208.0,455.0,1
97,422.0,321.0,1
98,1154.0,426.0,1
99,803.0,660.0,1
