id, featurePt.x, featurePt.y, status
0,697.0,565.0,1
1,1046.0,761.0,1
2,857.0,561.0,1
3,857.0,768.0,1
4,686.0,564.0,1
5,869.0,559.0,1
6,1047.0,1058.0,1
7,829.0,566.0,1
8,931.0,720.0,1
9,1063.0,762.0,1
10,936.0,728.0,1
11,1292.0,648.0,1
12,1104.0,347.0,1
13,718.0,522.0,1
14,835.0,519.0,1
15,660.0,461.0,1
16,839.0,770.0,1
17,1293.0,493.0,1
18,1468.0,582.0,1
19,1489.0,592.0,1
20,730.0,534.0,1
21,965.0,719.0,1
22,298.0,995.0,1
23,966.0,728.0,1
24,1478.0,643.0,1
25,947.0,721.0,1
26,1271.0,647.0,1
27,811.0,551.0,1
28,1600.0,355.0,1
29,957.0,728.0,1
30,1295.0,587.0,1
31,876.0,514.0,1
32,939.0,599.0,1
33,792.0,523.0,1
34,1447.0,490.0,1
35,1496.0,642.0,1
36,1277.0,598.0,1
37,601.0,378.0,1
38,1102.0,323.0,1
39,1609.0,356.0,1
40,946.0,728.0,1
41,1390.0,997.0,1
42,954.0,719.0,1
43,1061.0,696.0,1
44,540.0,413.0,1
45,1261.0,552.0,1
46,1230.0,542.0,1
47,956.0,432.0,1
48,991.0,738.0,1
49,731.0,553.0,1
50,811.0,539.0,1
51,911.0,740.0,1
52,570.0,405.0,1
53,1329.0,917.0,1
54,1014.0,708.0,1
55,1218.0,781.0,1
56,886.0,713.0,1
57,427.0,353.0,1
58,1426.0,1012.0,1
59,1365.0,930.0,1
60,176.0,339.0,1
61,228.0,338.0,1
62,1271.0,845.0,1
63,745.0,553.0,1
64,318.0,341.0,1
65,1098.0,430.0,1
66,865.0,652.0,1
67,753.0,379.0,1
68,762.0,526.0,1
69,1164.0,725.0,1
70,1422.0,632.0,1
71,1052.0,419.0,1
72,979.0,393.0,1
73,275.0,953.0,1
74,1315.0,886.0,1
75,1056.0,1070.0,1
76,374.0,689.0,1
77,1010.0,738.0,1
78,1019.0,389.0,1
79,556.0,384.0,1
80,378.0,341.0,1
81,992.0,753.0,1
82,825.0,551.0,1
83,676.0,520.0,1
84,912.0,756.0,1
85,1193.0,733.0,1
86,1030.0,389.0,1
87,395.0,335.0,1
88,836.0,704.0,1
89,754.0,440.0,1
90,1304.0,857.0,1
91,645.0,379.0,1
92,1101.0,312.0,1
93,796.0,408.0,1
94,1137.0,684.0,1
95,1320.0,600.0,1
96,1350.0,634.0,1
97,201.0,990.0,1
98,1468.0,622.0,1
99,1323.0,886.0,1
