id, featurePt.x, featurePt.y, status
0,688.0,555.0,1
1,1033.0,743.0,1
2,847.0,750.0,1
3,847.0,550.0,1
4,676.0,553.0,1
5,1041.0,1031.0,1
6,857.0,548.0,1
7,824.0,509.0,1
8,920.0,702.0,1
9,1279.0,636.0,1
10,1473.0,581.0,1
11,818.0,556.0,1
12,924.0,711.0,1
13,1106.0,351.0,1
14,709.0,513.0,1
15,1453.0,571.0,1
16,1257.0,636.0,1
17,1280.0,483.0,1
18,833.0,751.0,1
19,1462.0,631.0,1
20,954.0,710.0,1
21,944.0,711.0,1
22,1051.0,744.0,1
23,1283.0,577.0,1
24,1600.0,355.0,1
25,945.0,427.0,1
26,1105.0,330.0,1
27,1481.0,631.0,1
28,801.0,541.0,1
29,864.0,504.0,1
30,594.0,374.0,1
31,953.0,701.0,1
32,1268.0,590.0,1
33,720.0,524.0,1
34,1248.0,541.0,1
35,933.0,710.0,1
36,1102.0,322.0,1
37,297.0,998.0,1
38,782.0,513.0,1
39,1048.0,679.0,1
40,943.0,701.0,1
41,1390.0,997.0,1
42,1330.0,917.0,1
43,1260.0,586.0,1
44,535.0,409.0,1
45,928.0,583.0,1
46,639.0,373.0,1
47,665.0,509.0,1
48,424.0,354.0,1
49,1609.0,356.0,1
50,1432.0,480.0,1
51,1496.0,524.0,1
52,1041.0,414.0,1
53,752.0,516.0,1
54,722.0,543.0,1
55,801.0,529.0,1
56,1002.0,691.0,1
57,969.0,389.0,1
58,979.0,720.0,1
59,1272.0,845.0,1
60,654.0,453.0,1
61,900.0,722.0,1
62,875.0,695.0,1
63,1426.0,1012.0,1
64,936.0,703.0,1
65,735.0,542.0,1
66,1218.0,531.0,1
67,855.0,635.0,1
68,391.0,337.0,1
69,1407.0,621.0,1
70,1365.0,930.0,1
71,1306.0,589.0,1
72,563.0,400.0,1
73,275.0,953.0,1
74,1314.0,886.0,1
75,746.0,373.0,1
76,175.0,338.0,1
77,1218.0,781.0,1
78,1336.0,622.0,1
79,298.0,338.0,1
80,1304.0,857.0,1
81,1086.0,426.0,1
82,1009.0,385.0,1
83,998.0,720.0,1
84,374.0,688.0,1
85,550.0,380.0,1
86,1163.0,725.0,1
87,228.0,337.0,1
88,1453.0,611.0,1
89,314.0,343.0,1
90,1456.0,527.0,1
91,1100.0,312.0,1
92,201.0,989.0,1
93,1192.0,732.0,1
94,933.0,695.0,1
95,1137.0,684.0,1
96,744.0,432.0,1
97,1060.0,387.0,1
98,623.0,481.0,1
99,901.0,737.0,1
