id, featurePt.x, featurePt.y, status
0,757.0,638.0,1
1,929.0,632.0,1
2,1125.0,877.0,1
3,942.0,630.0,1
4,744.0,636.0,1
5,920.0,891.0,1
6,1140.0,878.0,1
7,1000.0,833.0,1
8,905.0,586.0,1
9,792.0,603.0,1
10,1567.0,662.0,1
11,1377.0,733.0,1
12,904.0,888.0,1
13,1378.0,563.0,1
14,1353.0,732.0,1
15,610.0,431.0,1
16,1578.0,727.0,1
17,1590.0,671.0,1
18,298.0,995.0,1
19,637.0,401.0,1
20,701.0,523.0,1
21,1027.0,843.0,1
22,446.0,338.0,1
23,1543.0,559.0,1
24,1598.0,355.0,1
25,1038.0,842.0,1
26,1042.0,831.0,1
27,1009.0,700.0,1
28,880.0,622.0,1
29,779.0,591.0,1
30,1010.0,843.0,1
31,349.0,300.0,1
32,899.0,638.0,1
33,949.0,581.0,1
34,1017.0,462.0,1
35,1380.0,667.0,1
36,1365.0,683.0,1
37,1390.0,997.0,1
38,1100.0,357.0,1
39,1143.0,807.0,1
40,1599.0,726.0,1
41,368.0,327.0,1
42,705.0,504.0,1
43,1009.0,833.0,1
44,590.0,409.0,1
45,1356.0,678.0,1
46,1309.0,617.0,1
47,945.0,537.0,1
48,1517.0,716.0,1
49,337.0,329.0,1
50,845.0,449.0,1
51,1118.0,448.0,1
52,421.0,307.0,1
53,1609.0,356.0,1
54,977.0,855.0,1
55,527.0,339.0,1
56,1439.0,718.0,1
57,301.0,306.0,1
58,575.0,440.0,1
59,1426.0,1013.0,1
60,950.0,826.0,1
61,175.0,339.0,1
62,734.0,588.0,1
63,1343.0,627.0,1
64,1090.0,820.0,1
65,880.0,608.0,1
66,400.0,330.0,1
67,827.0,593.0,1
68,1027.0,835.0,1
69,430.0,306.0,1
70,1365.0,929.0,1
71,1017.0,835.0,1
72,794.0,625.0,1
73,1321.0,886.0,1
74,591.0,402.0,1
75,1040.0,420.0,1
76,228.0,337.0,1
77,684.0,418.0,1
78,1271.0,845.0,1
79,1304.0,857.0,1
80,1314.0,886.0,1
81,1329.0,916.0,1
82,668.0,535.0,1
83,716.0,518.0,1
84,374.0,688.0,1
85,800.0,419.0,1
86,1095.0,416.0,1
87,722.0,529.0,1
88,860.0,591.0,1
89,1192.0,733.0,1
90,1137.0,418.0,1
91,1083.0,416.0,1
92,1407.0,682.0,1
93,275.0,953.0,1
94,201.0,989.0,1
95,1163.0,725.0,1
96,896.0,816.0,1
97,1003.0,406.0,1
98,559.0,362.0,1
99,1190.0,450.0,1
