id, featurePt.x, featurePt.y, status
0,1059.0,779.0,1
1,1073.0,777.0,1
2,1132.0,924.0,1
3,848.0,785.0,1
4,862.0,787.0,1
5,1531.0,722.0,1
6,1533.0,849.0,1
7,1024.0,785.0,1
8,903.0,747.0,1
9,1724.0,717.0,1
10,1134.0,972.0,1
11,822.0,610.0,1
12,1150.0,1072.0,1
13,1776.0,854.0,1
14,1753.0,836.0,1
15,1765.0,913.0,1
16,701.0,459.0,1
17,298.0,995.0,1
18,897.0,791.0,1
19,1504.0,921.0,1
20,1695.0,901.0,1
21,1031.0,727.0,1
22,955.0,740.0,1
23,887.0,733.0,1
24,1600.0,354.0,1
25,1509.0,852.0,1
26,1002.0,768.0,1
27,1060.0,634.0,1
28,1782.0,847.0,1
29,1533.0,922.0,1
30,793.0,639.0,1
31,803.0,672.0,1
32,462.0,296.0,1
33,942.0,734.0,1
34,385.0,288.0,1
35,835.0,729.0,1
36,1081.0,720.0,1
37,1102.0,322.0,1
38,669.0,493.0,1
39,1390.0,997.0,1
40,1426.0,1012.0,1
41,1241.0,519.0,1
42,1790.0,911.0,1
43,472.0,294.0,1
44,751.0,458.0,1
45,1518.0,863.0,1
46,1329.0,916.0,1
47,1227.0,1068.0,1
48,745.0,469.0,1
49,647.0,468.0,1
50,836.0,609.0,1
51,821.0,524.0,1
52,1609.0,355.0,1
53,484.0,320.0,1
54,648.0,460.0,1
55,921.0,771.0,1
56,792.0,626.0,1
57,1128.0,535.0,1
58,966.0,740.0,1
59,754.0,512.0,1
60,730.0,491.0,1
61,788.0,659.0,1
62,1313.0,885.0,1
63,406.0,317.0,1
64,936.0,543.0,1
65,1365.0,929.0,1
66,1749.0,843.0,1
67,835.0,621.0,1
68,1320.0,886.0,1
69,798.0,499.0,1
70,1495.0,787.0,1
71,1002.0,752.0,1
72,1304.0,856.0,1
73,1100.0,311.0,1
74,823.0,619.0,1
75,1605.0,904.0,1
76,1322.0,498.0,1
77,654.0,470.0,1
78,201.0,989.0,1
79,227.0,337.0,1
80,1192.0,733.0,1
81,372.0,320.0,1
82,1569.0,862.0,1
83,965.0,733.0,1
84,275.0,953.0,1
85,1163.0,724.0,1
86,1271.0,845.0,1
87,175.0,338.0,1
88,931.0,627.0,1
89,885.0,511.0,1
90,1249.0,791.0,1
91,1218.0,781.0,1
92,979.0,733.0,1
93,904.0,772.0,1
94,1453.0,785.0,1
95,820.0,660.0,1
96,373.0,688.0,1
97,1023.0,969.0,1
98,1215.0,483.0,1
99,997.0,1065.0,1
