id, featurePt.x, featurePt.y, status
0,1119.0,866.0,1
1,1133.0,864.0,1
2,1194.0,1054.0,1
3,893.0,874.0,1
4,907.0,876.0,1
5,951.0,832.0,1
6,846.0,752.0,1
7,1611.0,815.0,1
8,732.0,492.0,1
9,1613.0,952.0,1
10,1817.0,807.0,1
11,297.0,995.0,1
12,946.0,879.0,1
13,1057.0,855.0,1
14,1007.0,826.0,1
15,1587.0,957.0,1
16,1853.0,938.0,1
17,1874.0,956.0,1
18,1089.0,811.0,1
19,1599.0,354.0,1
20,875.0,721.0,1
21,1863.0,1020.0,1
22,1012.0,595.0,1
23,1788.0,1008.0,1
24,870.0,668.0,1
25,1581.0,1031.0,1
26,1141.0,803.0,1
27,963.0,715.0,1
28,878.0,813.0,1
29,989.0,597.0,1
30,1152.0,781.0,1
31,1881.0,949.0,1
32,1102.0,322.0,1
33,1390.0,997.0,1
34,763.0,526.0,1
35,674.0,500.0,1
36,779.0,502.0,1
37,1017.0,826.0,1
38,838.0,470.0,1
39,795.0,564.0,1
40,682.0,504.0,1
41,1426.0,1012.0,1
42,1610.0,356.0,1
43,699.0,527.0,1
44,784.0,490.0,1
45,1594.0,968.0,1
46,404.0,284.0,1
47,506.0,312.0,1
48,992.0,819.0,1
49,970.0,859.0,1
50,837.0,686.0,1
51,487.0,298.0,1
52,1613.0,1031.0,1
53,1845.0,945.0,1
54,934.0,818.0,1
55,1101.0,311.0,1
56,1330.0,917.0,1
57,1314.0,885.0,1
58,885.0,668.0,1
59,838.0,700.0,1
60,175.0,338.0,1
61,1304.0,857.0,1
62,676.0,492.0,1
63,1186.0,581.0,1
64,275.0,953.0,1
65,1192.0,732.0,1
66,1271.0,845.0,1
67,890.0,685.0,1
68,842.0,551.0,1
69,1365.0,930.0,1
70,227.0,337.0,1
71,1652.0,967.0,1
72,1218.0,781.0,1
73,1109.0,678.0,1
74,622.0,448.0,1
75,1080.0,874.0,1
76,1015.0,809.0,1
77,201.0,989.0,1
78,1013.0,833.0,1
79,1016.0,818.0,1
80,887.0,550.0,1
81,1026.0,818.0,1
82,1002.0,820.0,1
83,1390.0,527.0,1
84,871.0,678.0,1
85,779.0,706.0,1
86,1306.0,563.0,1
87,953.0,860.0,1
88,397.0,780.0,1
89,426.0,315.0,1
90,1249.0,791.0,1
91,1690.0,1012.0,1
92,715.0,496.0,1
93,697.0,516.0,1
94,373.0,688.0,1
95,934.0,562.0,1
96,1820.0,959.0,1
97,1175.0,470.0,1
98,1872.0,876.0,1
99,749.0,605.0,1
