id, featurePt.x, featurePt.y, status
0,1030.0,721.0,1
1,1017.0,723.0,1
2,815.0,728.0,1
3,829.0,730.0,1
4,1092.0,843.0,1
5,984.0,729.0,1
6,1479.0,668.0,1
7,1701.0,849.0,1
8,973.0,1056.0,1
9,1663.0,662.0,1
10,1481.0,787.0,1
11,1222.0,1042.0,1
12,867.0,692.0,1
13,991.0,674.0,1
14,992.0,1060.0,1
15,1239.0,1043.0,1
16,1690.0,776.0,1
17,1033.0,601.0,1
18,796.0,570.0,1
19,1454.0,856.0,1
20,1111.0,996.0,1
21,298.0,995.0,1
22,1108.0,981.0,1
23,1600.0,354.0,1
24,963.0,713.0,1
25,1100.0,993.0,1
26,1093.0,1005.0,1
27,1725.0,847.0,1
28,1481.0,857.0,1
29,918.0,671.0,1
30,1467.0,800.0,1
31,681.0,436.0,1
32,1090.0,993.0,1
33,862.0,734.0,1
34,322.0,297.0,1
35,650.0,468.0,1
36,1038.0,668.0,1
37,1713.0,792.0,1
38,458.0,297.0,1
39,853.0,679.0,1
40,1718.0,786.0,1
41,767.0,599.0,1
42,773.0,621.0,1
43,1080.0,995.0,1
44,1102.0,322.0,1
45,1022.0,594.0,1
46,905.0,680.0,1
47,962.0,698.0,1
48,360.0,322.0,1
49,766.0,586.0,1
50,1390.0,997.0,1
51,1090.0,510.0,1
52,372.0,291.0,1
53,1426.0,1012.0,1
54,1610.0,355.0,1
55,802.0,676.0,1
56,1635.0,837.0,1
57,1277.0,482.0,1
58,1101.0,311.0,1
59,1112.0,1006.0,1
60,635.0,446.0,1
61,1119.0,992.0,1
62,754.0,571.0,1
63,1200.0,494.0,1
64,1329.0,916.0,1
65,470.0,326.0,1
66,773.0,465.0,1
67,729.0,435.0,1
68,1549.0,840.0,1
69,965.0,975.0,1
70,628.0,444.0,1
71,1025.0,987.0,1
72,1461.0,792.0,1
73,1056.0,1019.0,1
74,1314.0,885.0,1
75,447.0,299.0,1
76,730.0,476.0,1
77,1182.0,978.0,1
78,857.0,476.0,1
79,941.0,679.0,1
80,894.0,579.0,1
81,1686.0,782.0,1
82,275.0,953.0,1
83,1272.0,845.0,1
84,1218.0,780.0,1
85,1304.0,856.0,1
86,1122.0,1005.0,1
87,1515.0,800.0,1
88,1365.0,929.0,1
89,919.0,686.0,1
90,175.0,338.0,1
91,904.0,507.0,1
92,1128.0,992.0,1
93,885.0,715.0,1
94,928.0,688.0,1
95,1162.0,460.0,1
96,1445.0,729.0,1
97,1405.0,727.0,1
98,1102.0,1007.0,1
99,201.0,989.0,1
