id, featurePt.x, featurePt.y, status
0,267.0,469.0,1
1,728.0,598.0,1
2,634.0,242.0,1
3,580.0,247.0,1
4,588.0,326.0,1
5,435.0,14.0,1
6,463.0,12.0,1
7,115.0,123.0,1
8,252.0,463.0,1
9,702.0,235.0,1
10,453.0,234.0,1
11,274.0,294.0,1
12,580.0,235.0,1
13,453.0,20.0,1
14,314.0,103.0,1
15,249.0,303.0,1
16,134.0,331.0,1
17,254.0,473.0,1
18,690.0,231.0,1
19,535.0,271.0,1
20,544.0,271.0,1
21,242.0,313.0,1
22,658.0,133.0,1
23,177.0,127.0,1
24,216.0,14.0,1
25,478.0,275.0,1
26,951.0,305.0,1
27,644.0,578.0,1
28,375.0,303.0,1
29,494.0,28.0,1
30,267.0,338.0,1
31,312.0,138.0,1
32,122.0,222.0,1
33,209.0,129.0,1
34,118.0,193.0,1
35,110.0,322.0,1
36,701.0,581.0,1
37,798.0,568.0,1
38,162.0,311.0,1
39,632.0,134.0,1
40,502.0,267.0,1
41,362.0,305.0,1
42,171.0,340.0,1
43,234.0,193.0,1
44,366.0,319.0,1
45,590.0,250.0,1
46,118.0,331.0,1
47,717.0,214.0,1
48,250.0,133.0,1
49,553.0,244.0,1
50,238.0,340.0,1
51,521.0,428.0,1
52,465.0,191.0,1
53,560.0,260.0,1
54,131.0,194.0,1
55,797.0,597.0,1
56,171.0,19.0,1
57,567.0,254.0,1
58,789.0,598.0,1
59,612.0,246.0,1
60,284.0,366.0,1
61,268.0,298.0,1
62,205.0,194.0,1
63,387.0,301.0,1
64,265.0,192.0,1
65,157.0,356.0,1
66,227.0,246.0,1
67,35.0,116.0,1
68,605.0,266.0,1
69,467.0,19.0,1
70,490.0,206.0,1
71,515.0,152.0,1
72,451.0,208.0,1
73,52.0,223.0,1
74,56.0,118.0,1
75,453.0,191.0,1
76,326.0,192.0,1
77,406.0,115.0,1
78,336.0,192.0,1
79,486.0,282.0,1
80,48.0,193.0,1
81,417.0,115.0,1
82,130.0,317.0,1
83,680.0,220.0,1
84,362.0,18.0,1
85,260.0,133.0,1
86,882.0,616.0,1
87,619.0,246.0,1
88,256.0,306.0,1
89,552.0,334.0,1
90,750.0,228.0,1
91,372.0,269.0,1
92,488.0,190.0,1
93,410.0,327.0,1
94,350.0,192.0,1
95,651.0,138.0,1
96,145.0,326.0,1
97,724.0,215.0,1
98,274.0,468.0,1
99,224.0,458.0,1
