id, featurePt.x, featurePt.y, status
0,456.0,354.0,1
1,242.0,377.0,1
2,219.0,383.0,1
3,292.0,188.0,1
4,283.0,121.0,1
5,195.0,102.0,1
6,482.0,117.0,1
7,423.0,104.0,1
8,455.0,344.0,1
9,484.0,349.0,1
10,646.0,220.0,1
11,452.0,103.0,1
12,148.0,106.0,1
13,211.0,392.0,1
14,619.0,326.0,1
15,441.0,111.0,1
16,569.0,336.0,1
17,618.0,221.0,1
18,794.0,492.0,1
19,132.0,83.0,1
20,146.0,86.0,1
21,51.0,65.0,1
22,761.0,492.0,1
23,555.0,329.0,1
24,954.0,596.0,1
25,731.0,590.0,1
26,516.0,354.0,1
27,432.0,316.0,1
28,788.0,571.0,1
29,381.0,360.0,1
30,387.0,200.0,1
31,229.0,379.0,1
32,225.0,541.0,1
33,360.0,361.0,1
34,237.0,416.0,1
35,281.0,375.0,1
36,125.0,76.0,1
37,446.0,275.0,1
38,279.0,133.0,1
39,9.0,54.0,1
40,499.0,238.0,1
41,706.0,300.0,1
42,482.0,341.0,1
43,224.0,123.0,1
44,43.0,68.0,1
45,456.0,109.0,1
46,350.0,384.0,1
47,228.0,180.0,1
48,398.0,201.0,1
49,190.0,116.0,1
50,238.0,385.0,1
51,525.0,354.0,1
52,71.0,63.0,1
53,363.0,381.0,1
54,892.0,298.0,1
55,491.0,121.0,1
56,563.0,319.0,1
57,363.0,227.0,1
58,35.0,62.0,1
59,678.0,316.0,1
60,431.0,232.0,1
61,132.0,145.0,1
62,781.0,591.0,1
63,619.0,237.0,1
64,37.0,55.0,1
65,539.0,330.0,1
66,563.0,331.0,1
67,155.0,148.0,1
68,464.0,171.0,1
69,353.0,366.0,1
70,175.0,150.0,1
71,730.0,200.0,1
72,694.0,320.0,1
73,208.0,548.0,1
74,80.0,65.0,1
75,23.0,52.0,1
76,517.0,127.0,1
77,544.0,343.0,1
78,561.0,406.0,1
79,464.0,351.0,1
80,662.0,222.0,1
81,638.0,225.0,1
82,169.0,86.0,1
83,87.0,137.0,1
84,129.0,102.0,1
85,240.0,273.0,1
86,211.0,156.0,1
87,471.0,290.0,1
88,162.0,148.0,1
89,619.0,309.0,1
90,604.0,329.0,1
91,198.0,118.0,1
92,302.0,275.0,1
93,479.0,504.0,1
94,662.0,865.0,1
95,475.0,350.0,1
96,313.0,275.0,1
97,99.0,408.0,1
98,89.0,206.0,1
99,151.0,210.0,1
