id, featurePt.x, featurePt.y, status
0,243.0,376.0,1
1,456.0,356.0,1
2,219.0,382.0,1
3,1175.0,475.0,1
4,293.0,188.0,1
5,284.0,121.0,1
6,196.0,101.0,1
7,455.0,349.0,1
8,646.0,220.0,1
9,485.0,349.0,1
10,487.0,114.0,1
11,149.0,105.0,1
12,424.0,104.0,1
13,452.0,103.0,1
14,212.0,391.0,1
15,808.0,475.0,1
16,618.0,325.0,1
17,441.0,111.0,1
18,953.0,657.0,1
19,382.0,359.0,1
20,571.0,335.0,1
21,52.0,64.0,1
22,147.0,86.0,1
23,778.0,475.0,1
24,230.0,379.0,1
25,672.0,736.0,1
26,238.0,415.0,1
27,618.0,221.0,1
28,133.0,83.0,1
29,360.0,361.0,1
30,555.0,328.0,1
31,485.0,342.0,1
32,433.0,316.0,1
33,126.0,76.0,1
34,228.0,179.0,1
35,517.0,354.0,1
36,892.0,298.0,1
37,280.0,133.0,1
38,10.0,54.0,1
39,499.0,237.0,1
40,388.0,200.0,1
41,190.0,114.0,1
42,225.0,123.0,1
43,464.0,169.0,1
44,353.0,366.0,1
45,282.0,373.0,1
46,37.0,61.0,1
47,157.0,149.0,1
48,72.0,62.0,1
49,456.0,109.0,1
50,212.0,156.0,1
51,525.0,353.0,1
52,447.0,275.0,1
53,398.0,200.0,1
54,175.0,150.0,1
55,561.0,406.0,1
56,492.0,121.0,1
57,806.0,542.0,1
58,363.0,227.0,1
59,619.0,309.0,1
60,81.0,64.0,1
61,432.0,232.0,1
62,226.0,541.0,1
63,24.0,51.0,1
64,170.0,85.0,1
65,545.0,326.0,1
66,706.0,300.0,1
67,657.0,221.0,1
68,199.0,118.0,1
69,209.0,547.0,1
70,454.0,157.0,1
71,564.0,331.0,1
72,133.0,144.0,1
73,44.0,67.0,1
74,730.0,200.0,1
75,536.0,327.0,1
76,318.0,140.0,1
77,690.0,320.0,1
78,350.0,384.0,1
79,564.0,319.0,1
80,363.0,381.0,1
81,127.0,87.0,1
82,269.0,165.0,1
83,228.0,158.0,1
84,678.0,316.0,1
85,517.0,127.0,1
86,217.0,178.0,1
87,88.0,136.0,1
88,544.0,343.0,1
89,130.0,102.0,1
90,619.0,237.0,1
91,484.0,159.0,1
92,379.0,246.0,1
93,204.0,156.0,1
94,345.0,104.0,1
95,472.0,290.0,1
96,815.0,455.0,1
97,804.0,560.0,1
98,338.0,385.0,1
99,241.0,272.0,1
