id, featurePt.x, featurePt.y, status
0,456.0,354.0,1
1,242.0,376.0,1
2,219.0,382.0,1
3,292.0,188.0,1
4,487.0,113.0,1
5,283.0,121.0,1
6,455.0,344.0,1
7,424.0,104.0,1
8,763.0,488.0,1
9,196.0,101.0,1
10,484.0,349.0,1
11,452.0,103.0,1
12,646.0,220.0,1
13,797.0,488.0,1
14,148.0,105.0,1
15,441.0,110.0,1
16,619.0,326.0,1
17,211.0,391.0,1
18,246.0,382.0,1
19,146.0,86.0,1
20,571.0,334.0,1
21,52.0,66.0,1
22,133.0,83.0,1
23,618.0,221.0,1
24,360.0,361.0,1
25,382.0,360.0,1
26,555.0,329.0,1
27,229.0,381.0,1
28,433.0,316.0,1
29,516.0,354.0,1
30,238.0,414.0,1
31,954.0,606.0,1
32,228.0,180.0,1
33,793.0,565.0,1
34,44.0,68.0,1
35,125.0,76.0,1
36,9.0,54.0,1
37,55.0,59.0,1
38,398.0,201.0,1
39,456.0,109.0,1
40,279.0,132.0,1
41,239.0,385.0,1
42,225.0,541.0,1
43,387.0,201.0,1
44,350.0,384.0,1
45,706.0,300.0,1
46,525.0,354.0,1
47,132.0,145.0,1
48,431.0,232.0,1
49,499.0,238.0,1
50,281.0,373.0,1
51,72.0,63.0,1
52,786.0,584.0,1
53,190.0,115.0,1
54,224.0,122.0,1
55,619.0,237.0,1
56,354.0,366.0,1
57,892.0,298.0,1
58,482.0,341.0,1
59,208.0,548.0,1
60,536.0,327.0,1
61,35.0,62.0,1
62,156.0,149.0,1
63,363.0,226.0,1
64,175.0,150.0,1
65,38.0,55.0,1
66,517.0,127.0,1
67,638.0,225.0,1
68,678.0,316.0,1
69,363.0,381.0,1
70,129.0,102.0,1
71,212.0,157.0,1
72,23.0,51.0,1
73,561.0,406.0,1
74,662.0,222.0,1
75,730.0,200.0,1
76,170.0,85.0,1
77,619.0,309.0,1
78,464.0,170.0,1
79,446.0,275.0,1
80,4.0,59.0,1
81,563.0,319.0,1
82,694.0,320.0,1
83,492.0,121.0,1
84,223.0,158.0,1
85,563.0,331.0,1
86,545.0,327.0,1
87,544.0,343.0,1
88,87.0,136.0,1
89,163.0,85.0,1
90,737.0,584.0,1
91,80.0,64.0,1
92,328.0,275.0,1
93,240.0,274.0,1
94,464.0,351.0,1
95,302.0,275.0,1
96,948.0,352.0,1
97,317.0,140.0,1
98,127.0,87.0,1
99,433.0,275.0,1
