id, featurePt.x, featurePt.y, status
0,456.0,354.0,1
1,244.0,376.0,1
2,219.0,382.0,1
3,293.0,188.0,1
4,196.0,101.0,1
5,284.0,121.0,1
6,646.0,220.0,1
7,456.0,344.0,1
8,483.0,118.0,1
9,484.0,349.0,1
10,424.0,104.0,1
11,452.0,103.0,1
12,441.0,111.0,1
13,800.0,485.0,1
14,52.0,65.0,1
15,618.0,325.0,1
16,148.0,105.0,1
17,212.0,391.0,1
18,571.0,335.0,1
19,133.0,83.0,1
20,768.0,485.0,1
21,954.0,619.0,1
22,618.0,221.0,1
23,146.0,85.0,1
24,555.0,328.0,1
25,238.0,416.0,1
26,382.0,360.0,1
27,360.0,361.0,1
28,433.0,316.0,1
29,671.0,535.0,1
30,499.0,238.0,1
31,892.0,298.0,1
32,229.0,379.0,1
33,517.0,354.0,1
34,10.0,55.0,1
35,125.0,76.0,1
36,228.0,180.0,1
37,431.0,232.0,1
38,350.0,384.0,1
39,456.0,109.0,1
40,482.0,341.0,1
41,239.0,385.0,1
42,44.0,68.0,1
43,72.0,63.0,1
44,387.0,201.0,1
45,280.0,133.0,1
46,226.0,541.0,1
47,157.0,149.0,1
48,190.0,115.0,1
49,490.0,119.0,1
50,797.0,559.0,1
51,282.0,375.0,1
52,354.0,366.0,1
53,706.0,300.0,1
54,464.0,170.0,1
55,35.0,62.0,1
56,208.0,548.0,1
57,447.0,275.0,1
58,212.0,157.0,1
59,38.0,55.0,1
60,678.0,316.0,1
61,561.0,406.0,1
62,225.0,125.0,1
63,564.0,331.0,1
64,23.0,51.0,1
65,536.0,327.0,1
66,175.0,150.0,1
67,363.0,381.0,1
68,363.0,226.0,1
69,619.0,239.0,1
70,730.0,200.0,1
71,398.0,200.0,1
72,662.0,222.0,1
73,133.0,145.0,1
74,791.0,578.0,1
75,517.0,127.0,1
76,544.0,343.0,1
77,690.0,320.0,1
78,619.0,309.0,1
79,563.0,319.0,1
80,545.0,327.0,1
81,88.0,136.0,1
82,525.0,353.0,1
83,163.0,85.0,1
84,379.0,246.0,1
85,328.0,275.0,1
86,90.0,206.0,1
87,217.0,179.0,1
88,127.0,87.0,1
89,317.0,140.0,1
90,454.0,157.0,1
91,639.0,225.0,1
92,4.0,59.0,1
93,949.0,352.0,1
94,81.0,64.0,1
95,130.0,102.0,1
96,471.0,290.0,1
97,240.0,274.0,1
98,384.0,153.0,1
99,170.0,85.0,1
