id, featurePt.x, featurePt.y, status
0,456.0,354.0,1
1,219.0,382.0,1
2,244.0,376.0,1
3,293.0,188.0,1
4,196.0,101.0,1
5,284.0,121.0,1
6,455.0,344.0,1
7,646.0,220.0,1
8,483.0,117.0,1
9,424.0,104.0,1
10,452.0,103.0,1
11,484.0,349.0,1
12,441.0,111.0,1
13,212.0,391.0,1
14,803.0,482.0,1
15,133.0,83.0,1
16,52.0,65.0,1
17,571.0,335.0,1
18,148.0,105.0,1
19,618.0,325.0,1
20,555.0,328.0,1
21,618.0,221.0,1
22,382.0,360.0,1
23,146.0,85.0,1
24,954.0,631.0,1
25,771.0,481.0,1
26,517.0,354.0,1
27,482.0,341.0,1
28,241.0,385.0,1
29,10.0,55.0,1
30,229.0,379.0,1
31,433.0,316.0,1
32,125.0,76.0,1
33,228.0,180.0,1
34,499.0,238.0,1
35,360.0,361.0,1
36,282.0,375.0,1
37,190.0,115.0,1
38,279.0,132.0,1
39,72.0,63.0,1
40,238.0,415.0,1
41,892.0,298.0,1
42,456.0,109.0,1
43,133.0,145.0,1
44,354.0,366.0,1
45,212.0,157.0,1
46,801.0,553.0,1
47,226.0,540.0,1
48,387.0,201.0,1
49,432.0,232.0,1
50,157.0,149.0,1
51,38.0,55.0,1
52,398.0,200.0,1
53,464.0,169.0,1
54,350.0,384.0,1
55,492.0,121.0,1
56,706.0,300.0,1
57,525.0,353.0,1
58,35.0,62.0,1
59,447.0,275.0,1
60,561.0,406.0,1
61,225.0,124.0,1
62,44.0,68.0,1
63,678.0,316.0,1
64,540.0,330.0,1
65,363.0,381.0,1
66,24.0,52.0,1
67,564.0,331.0,1
68,619.0,237.0,1
69,208.0,547.0,1
70,163.0,85.0,1
71,678.0,529.0,1
72,314.0,275.0,1
73,363.0,226.0,1
74,619.0,309.0,1
75,662.0,222.0,1
76,564.0,319.0,1
77,730.0,200.0,1
78,127.0,87.0,1
79,175.0,150.0,1
80,948.0,599.0,1
81,795.0,571.0,1
82,544.0,343.0,1
83,694.0,321.0,1
84,81.0,64.0,1
85,517.0,127.0,1
86,170.0,85.0,1
87,240.0,274.0,1
88,130.0,103.0,1
89,466.0,351.0,1
90,454.0,157.0,1
91,217.0,179.0,1
92,379.0,246.0,1
93,384.0,153.0,1
94,328.0,275.0,1
95,1177.0,471.0,1
96,1145.0,224.0,1
97,470.0,273.0,1
98,639.0,225.0,1
99,88.0,136.0,1
