id, featurePt.x, featurePt.y, status
0,641.0,865.0,1
1,453.0,274.0,1
2,285.0,102.0,1
3,216.0,301.0,1
4,242.0,291.0,1
5,445.0,13.0,1
6,644.0,134.0,1
7,617.0,243.0,1
8,572.0,250.0,1
9,136.0,16.0,1
10,481.0,24.0,1
11,416.0,14.0,1
12,480.0,267.0,1
13,184.0,12.0,1
14,453.0,261.0,1
15,208.0,310.0,1
16,235.0,297.0,1
17,751.0,422.0,1
18,957.0,488.0,1
19,235.0,334.0,1
20,615.0,135.0,1
21,434.0,21.0,1
22,274.0,32.0,1
23,225.0,461.0,1
24,429.0,233.0,1
25,553.0,246.0,1
26,787.0,422.0,1
27,892.0,213.0,1
28,624.0,929.0,1
29,381.0,114.0,1
30,561.0,247.0,1
31,728.0,113.0,1
32,774.0,510.0,1
33,392.0,114.0,1
34,514.0,271.0,1
35,636.0,139.0,1
36,480.0,258.0,1
37,208.0,468.0,1
38,705.0,216.0,1
39,225.0,297.0,1
40,219.0,93.0,1
41,688.0,237.0,1
42,278.0,293.0,1
43,617.0,225.0,1
44,534.0,244.0,1
45,142.0,124.0,1
46,561.0,235.0,1
47,676.0,232.0,1
48,360.0,299.0,1
49,602.0,245.0,1
50,357.0,278.0,1
51,713.0,532.0,1
52,357.0,141.0,1
53,660.0,136.0,1
54,458.0,81.0,1
55,947.0,269.0,1
56,629.0,810.0,1
57,176.0,127.0,1
58,495.0,152.0,1
59,145.0,61.0,1
60,523.0,271.0,1
61,560.0,324.0,1
62,442.0,190.0,1
63,648.0,849.0,1
64,378.0,277.0,1
65,79.0,120.0,1
66,542.0,260.0,1
67,117.0,13.0,1
68,714.0,110.0,1
69,125.0,307.0,1
70,164.0,62.0,1
71,202.0,69.0,1
72,270.0,45.0,1
73,249.0,362.0,1
74,468.0,206.0,1
75,98.0,326.0,1
76,195.0,243.0,1
77,722.0,213.0,1
78,336.0,15.0,1
79,8.0,189.0,1
80,523.0,333.0,1
81,663.0,221.0,1
82,234.0,190.0,1
83,12.0,220.0,1
84,347.0,301.0,1
85,824.0,133.0,1
86,543.0,244.0,1
87,616.0,152.0,1
88,85.0,218.0,1
89,427.0,147.0,1
90,283.0,136.0,1
91,297.0,190.0,1
92,765.0,532.0,1
93,308.0,191.0,1
94,385.0,303.0,1
95,814.0,608.0,1
96,202.0,191.0,1
97,121.0,57.0,1
98,178.0,26.0,1
99,90.0,313.0,1
