id, featurePt.x, featurePt.y, status
0,457.0,354.0,1
1,243.0,376.0,1
2,220.0,382.0,1
3,293.0,188.0,1
4,284.0,121.0,1
5,456.0,344.0,1
6,488.0,114.0,1
7,197.0,101.0,1
8,646.0,220.0,1
9,485.0,349.0,1
10,1177.0,469.0,1
11,424.0,104.0,1
12,452.0,103.0,1
13,150.0,105.0,1
14,53.0,65.0,1
15,950.0,695.0,1
16,817.0,467.0,1
17,230.0,380.0,1
18,618.0,325.0,1
19,786.0,467.0,1
20,382.0,359.0,1
21,212.0,390.0,1
22,619.0,221.0,1
23,134.0,83.0,1
24,484.0,341.0,1
25,361.0,361.0,1
26,142.0,89.0,1
27,442.0,110.0,1
28,681.0,701.0,1
29,388.0,200.0,1
30,151.0,81.0,1
31,229.0,180.0,1
32,280.0,132.0,1
33,126.0,75.0,1
34,572.0,334.0,1
35,240.0,384.0,1
36,282.0,375.0,1
37,816.0,530.0,1
38,464.0,168.0,1
39,517.0,354.0,1
40,892.0,299.0,1
41,213.0,156.0,1
42,434.0,316.0,1
43,432.0,232.0,1
44,191.0,115.0,1
45,399.0,201.0,1
46,38.0,61.0,1
47,226.0,123.0,1
48,57.0,59.0,1
49,556.0,328.0,1
50,564.0,319.0,1
51,11.0,54.0,1
52,158.0,149.0,1
53,73.0,62.0,1
54,164.0,84.0,1
55,456.0,109.0,1
56,364.0,226.0,1
57,543.0,328.0,1
58,690.0,320.0,1
59,454.0,157.0,1
60,82.0,64.0,1
61,499.0,237.0,1
62,318.0,140.0,1
63,492.0,121.0,1
64,239.0,415.0,1
65,134.0,144.0,1
66,128.0,87.0,1
67,201.0,118.0,1
68,447.0,275.0,1
69,639.0,225.0,1
70,171.0,85.0,1
71,44.0,67.0,1
72,224.0,157.0,1
73,25.0,52.0,1
74,707.0,300.0,1
75,176.0,150.0,1
76,662.0,222.0,1
77,385.0,153.0,1
78,350.0,384.0,1
79,562.0,406.0,1
80,730.0,200.0,1
81,518.0,127.0,1
82,130.0,101.0,1
83,678.0,709.0,1
84,376.0,363.0,1
85,355.0,365.0,1
86,205.0,156.0,1
87,259.0,128.0,1
88,269.0,165.0,1
89,1145.0,224.0,1
90,495.0,176.0,1
91,619.0,238.0,1
92,822.0,448.0,1
93,210.0,546.0,1
94,488.0,211.0,1
95,472.0,290.0,1
96,88.0,136.0,1
97,93.0,205.0,1
98,484.0,159.0,1
99,525.0,353.0,1
