id, featurePt.x, featurePt.y, status
0,938.0,732.0,1
1,617.0,241.0,1
2,243.0,292.0,1
3,454.0,274.0,1
4,217.0,301.0,1
5,644.0,133.0,1
6,416.0,13.0,1
7,569.0,251.0,1
8,227.0,464.0,1
9,286.0,102.0,1
10,723.0,457.0,1
11,236.0,335.0,1
12,236.0,297.0,1
13,445.0,12.0,1
14,481.0,266.0,1
15,137.0,17.0,1
16,616.0,134.0,1
17,562.0,246.0,1
18,481.0,23.0,1
19,185.0,12.0,1
20,929.0,730.0,1
21,209.0,310.0,1
22,435.0,20.0,1
23,453.0,260.0,1
24,430.0,232.0,1
25,275.0,32.0,1
26,965.0,435.0,1
27,515.0,270.0,1
28,560.0,234.0,1
29,617.0,224.0,1
30,655.0,174.0,1
31,534.0,243.0,1
32,893.0,211.0,1
33,143.0,124.0,1
34,523.0,270.0,1
35,360.0,299.0,1
36,729.0,112.0,1
37,670.0,584.0,1
38,705.0,214.0,1
39,689.0,235.0,1
40,177.0,127.0,1
41,126.0,307.0,1
42,561.0,324.0,1
43,210.0,470.0,1
44,676.0,231.0,1
45,726.0,606.0,1
46,1208.0,1001.0,1
47,279.0,293.0,1
48,381.0,114.0,1
49,542.0,259.0,1
50,443.0,190.0,1
51,226.0,301.0,1
52,220.0,93.0,1
53,235.0,190.0,1
54,81.0,121.0,1
55,393.0,114.0,1
56,250.0,362.0,1
57,763.0,458.0,1
58,524.0,333.0,1
59,731.0,585.0,1
60,348.0,301.0,1
61,459.0,81.0,1
62,624.0,1029.0,1
63,97.0,327.0,1
64,554.0,247.0,1
65,480.0,425.0,1
66,637.0,138.0,1
67,9.0,190.0,1
68,481.0,258.0,1
69,147.0,61.0,1
70,284.0,136.0,1
71,714.0,109.0,1
72,495.0,151.0,1
73,82.0,190.0,1
74,660.0,135.0,1
75,605.0,246.0,1
76,817.0,622.0,1
77,452.0,19.0,1
78,203.0,191.0,1
79,917.0,754.0,1
80,379.0,277.0,1
81,358.0,140.0,1
82,211.0,363.0,1
83,86.0,219.0,1
84,817.0,612.0,1
85,229.0,131.0,1
86,168.0,63.0,1
87,92.0,314.0,1
88,666.0,219.0,1
89,467.0,206.0,1
90,298.0,190.0,1
91,946.0,276.0,1
92,962.0,420.0,1
93,216.0,252.0,1
94,617.0,151.0,1
95,323.0,191.0,1
96,13.0,220.0,1
97,339.0,317.0,1
98,1220.0,1000.0,1
99,358.0,278.0,1
