id, featurePt.x, featurePt.y, status
0,456.0,354.0,1
1,242.0,376.0,1
2,219.0,382.0,1
3,293.0,188.0,1
4,284.0,121.0,1
5,484.0,349.0,1
6,196.0,101.0,1
7,482.0,117.0,1
8,456.0,344.0,1
9,424.0,104.0,1
10,646.0,220.0,1
11,452.0,103.0,1
12,441.0,111.0,1
13,148.0,105.0,1
14,618.0,325.0,1
15,572.0,334.0,1
16,146.0,85.0,1
17,211.0,391.0,1
18,229.0,379.0,1
19,133.0,83.0,1
20,766.0,486.0,1
21,140.0,89.0,1
22,52.0,65.0,1
23,246.0,382.0,1
24,382.0,360.0,1
25,799.0,487.0,1
26,555.0,328.0,1
27,238.0,417.0,1
28,618.0,221.0,1
29,954.0,613.0,1
30,360.0,361.0,1
31,516.0,355.0,1
32,433.0,316.0,1
33,892.0,298.0,1
34,482.0,341.0,1
35,795.0,562.0,1
36,10.0,55.0,1
37,499.0,238.0,1
38,456.0,109.0,1
39,282.0,375.0,1
40,228.0,180.0,1
41,350.0,384.0,1
42,239.0,385.0,1
43,72.0,63.0,1
44,226.0,541.0,1
45,125.0,76.0,1
46,280.0,133.0,1
47,43.0,68.0,1
48,464.0,169.0,1
49,492.0,121.0,1
50,706.0,300.0,1
51,387.0,201.0,1
52,212.0,157.0,1
53,447.0,275.0,1
54,363.0,226.0,1
55,190.0,115.0,1
56,432.0,232.0,1
57,398.0,201.0,1
58,35.0,62.0,1
59,536.0,327.0,1
60,619.0,237.0,1
61,678.0,316.0,1
62,208.0,548.0,1
63,156.0,149.0,1
64,363.0,381.0,1
65,133.0,145.0,1
66,639.0,225.0,1
67,38.0,55.0,1
68,517.0,127.0,1
69,352.0,366.0,1
70,662.0,222.0,1
71,564.0,331.0,1
72,225.0,125.0,1
73,24.0,52.0,1
74,163.0,85.0,1
75,4.0,59.0,1
76,545.0,327.0,1
77,730.0,200.0,1
78,619.0,309.0,1
79,561.0,406.0,1
80,228.0,237.0,1
81,788.0,581.0,1
82,525.0,353.0,1
83,127.0,87.0,1
84,240.0,274.0,1
85,379.0,246.0,1
86,563.0,319.0,1
87,88.0,136.0,1
88,175.0,150.0,1
89,129.0,102.0,1
90,949.0,352.0,1
91,472.0,290.0,1
92,434.0,275.0,1
93,544.0,343.0,1
94,690.0,320.0,1
95,317.0,140.0,1
96,303.0,275.0,1
97,170.0,85.0,1
98,740.0,581.0,1
99,314.0,275.0,1
