id, featurePt.x, featurePt.y, status
0,577.0,250.0,1
1,234.0,302.0,1
2,247.0,469.0,1
3,452.0,11.0,1
4,693.0,601.0,1
5,569.0,246.0,1
6,1127.0,725.0,1
7,490.0,267.0,1
8,237.0,470.0,1
9,223.0,313.0,1
10,424.0,13.0,1
11,464.0,275.0,1
12,297.0,103.0,1
13,256.0,294.0,1
14,359.0,303.0,1
15,649.0,132.0,1
16,694.0,234.0,1
17,440.0,233.0,1
18,197.0,14.0,1
19,442.0,19.0,1
20,150.0,19.0,1
21,488.0,22.0,1
22,224.0,475.0,1
23,249.0,335.0,1
24,523.0,271.0,1
25,572.0,326.0,1
26,249.0,298.0,1
27,498.0,430.0,1
28,622.0,133.0,1
29,1104.0,727.0,1
30,542.0,243.0,1
31,480.0,615.0,1
32,111.0,332.0,1
33,624.0,242.0,1
34,372.0,300.0,1
35,568.0,234.0,1
36,141.0,311.0,1
37,536.0,334.0,1
38,1181.0,728.0,1
39,263.0,365.0,1
40,604.0,245.0,1
41,94.0,123.0,1
42,557.0,253.0,1
43,682.0,230.0,1
44,710.0,213.0,1
45,157.0,127.0,1
46,755.0,602.0,1
47,766.0,573.0,1
48,232.0,133.0,1
49,133.0,344.0,1
50,452.0,190.0,1
51,347.0,305.0,1
52,532.0,271.0,1
53,190.0,129.0,1
54,111.0,194.0,1
55,550.0,259.0,1
56,350.0,319.0,1
57,101.0,222.0,1
58,642.0,137.0,1
59,1118.0,733.0,1
60,948.0,284.0,1
61,217.0,340.0,1
62,295.0,137.0,1
63,386.0,25.0,1
64,391.0,115.0,1
65,97.0,193.0,1
66,456.0,18.0,1
67,848.0,632.0,1
68,847.0,620.0,1
69,320.0,192.0,1
70,96.0,332.0,1
71,683.0,515.0,1
72,224.0,304.0,1
73,247.0,192.0,1
74,504.0,152.0,1
75,93.0,319.0,1
76,463.0,261.0,1
77,395.0,326.0,1
78,108.0,318.0,1
79,730.0,515.0,1
80,612.0,246.0,1
81,476.0,206.0,1
82,895.0,209.0,1
83,357.0,269.0,1
84,11.0,116.0,1
85,87.0,323.0,1
86,733.0,111.0,1
87,28.0,223.0,1
88,368.0,142.0,1
89,474.0,281.0,1
90,763.0,601.0,1
91,227.0,366.0,1
92,439.0,191.0,1
93,604.0,234.0,1
94,24.0,194.0,1
95,216.0,193.0,1
96,33.0,118.0,1
97,669.0,219.0,1
98,217.0,328.0,1
99,664.0,174.0,1
