id, featurePt.x, featurePt.y, status
0,456.0,356.0,1
1,242.0,376.0,1
2,219.0,382.0,1
3,293.0,188.0,1
4,284.0,121.0,1
5,196.0,101.0,1
6,456.0,347.0,1
7,646.0,220.0,1
8,149.0,105.0,1
9,485.0,349.0,1
10,424.0,104.0,1
11,452.0,103.0,1
12,487.0,114.0,1
13,952.0,670.0,1
14,1177.0,470.0,1
15,212.0,391.0,1
16,441.0,111.0,1
17,811.0,472.0,1
18,247.0,381.0,1
19,147.0,86.0,1
20,53.0,65.0,1
21,620.0,326.0,1
22,382.0,359.0,1
23,676.0,721.0,1
24,781.0,472.0,1
25,571.0,335.0,1
26,230.0,378.0,1
27,618.0,221.0,1
28,134.0,83.0,1
29,388.0,200.0,1
30,228.0,179.0,1
31,485.0,342.0,1
32,238.0,415.0,1
33,360.0,361.0,1
34,280.0,132.0,1
35,697.0,514.0,1
36,126.0,75.0,1
37,433.0,316.0,1
38,225.0,122.0,1
39,10.0,53.0,1
40,892.0,298.0,1
41,555.0,327.0,1
42,517.0,354.0,1
43,213.0,157.0,1
44,282.0,375.0,1
45,158.0,149.0,1
46,73.0,63.0,1
47,464.0,169.0,1
48,191.0,115.0,1
49,499.0,237.0,1
50,810.0,537.0,1
51,164.0,84.0,1
52,36.0,61.0,1
53,432.0,232.0,1
54,354.0,365.0,1
55,492.0,121.0,1
56,542.0,329.0,1
57,133.0,144.0,1
58,454.0,156.0,1
59,525.0,353.0,1
60,81.0,64.0,1
61,199.0,118.0,1
62,706.0,300.0,1
63,224.0,158.0,1
64,447.0,275.0,1
65,457.0,111.0,1
66,376.0,363.0,1
67,662.0,222.0,1
68,175.0,150.0,1
69,690.0,320.0,1
70,44.0,67.0,1
71,209.0,546.0,1
72,363.0,227.0,1
73,678.0,316.0,1
74,130.0,102.0,1
75,564.0,331.0,1
76,619.0,309.0,1
77,269.0,165.0,1
78,399.0,202.0,1
79,619.0,238.0,1
80,25.0,52.0,1
81,730.0,200.0,1
82,203.0,155.0,1
83,517.0,127.0,1
84,318.0,140.0,1
85,363.0,381.0,1
86,561.0,406.0,1
87,225.0,541.0,1
88,1145.0,224.0,1
89,345.0,105.0,1
90,564.0,319.0,1
91,472.0,290.0,1
92,544.0,343.0,1
93,350.0,384.0,1
94,127.0,87.0,1
95,88.0,136.0,1
96,484.0,159.0,1
97,818.0,452.0,1
98,488.0,174.0,1
99,384.0,153.0,1
