id, featurePt.x, featurePt.y, status
0,571.0,251.0,1
1,619.0,242.0,1
2,231.0,467.0,1
3,447.0,12.0,1
4,247.0,293.0,1
5,140.0,18.0,1
6,222.0,302.0,1
7,289.0,103.0,1
8,457.0,274.0,1
9,418.0,13.0,1
10,645.0,132.0,1
11,564.0,246.0,1
12,956.0,623.0,1
13,483.0,23.0,1
14,704.0,480.0,1
15,240.0,337.0,1
16,213.0,312.0,1
17,240.0,297.0,1
18,690.0,235.0,1
19,483.0,267.0,1
20,433.0,233.0,1
21,747.0,481.0,1
22,618.0,134.0,1
23,562.0,234.0,1
24,188.0,13.0,1
25,436.0,19.0,1
26,619.0,224.0,1
27,1115.0,866.0,1
28,517.0,271.0,1
29,705.0,466.0,1
30,673.0,596.0,1
31,1131.0,858.0,1
32,254.0,365.0,1
33,364.0,300.0,1
34,456.0,261.0,1
35,536.0,243.0,1
36,278.0,33.0,1
37,638.0,137.0,1
38,734.0,597.0,1
39,384.0,115.0,1
40,564.0,325.0,1
41,130.0,310.0,1
42,706.0,214.0,1
43,351.0,302.0,1
44,742.0,596.0,1
45,101.0,330.0,1
46,893.0,210.0,1
47,599.0,246.0,1
48,730.0,111.0,1
49,451.0,19.0,1
50,486.0,427.0,1
51,218.0,472.0,1
52,678.0,231.0,1
53,283.0,295.0,1
54,526.0,270.0,1
55,544.0,259.0,1
56,287.0,137.0,1
57,86.0,192.0,1
58,230.0,303.0,1
59,85.0,123.0,1
60,497.0,152.0,1
61,180.0,129.0,1
62,961.0,629.0,1
63,446.0,191.0,1
64,147.0,126.0,1
65,527.0,337.0,1
66,729.0,619.0,1
67,312.0,192.0,1
68,238.0,191.0,1
69,469.0,206.0,1
70,483.0,258.0,1
71,388.0,326.0,1
72,715.0,108.0,1
73,247.0,302.0,1
74,123.0,342.0,1
75,223.0,94.0,1
76,973.0,414.0,1
77,215.0,365.0,1
78,17.0,222.0,1
79,826.0,616.0,1
80,659.0,175.0,1
81,223.0,132.0,1
82,396.0,116.0,1
83,229.0,251.0,1
84,96.0,316.0,1
85,360.0,142.0,1
86,13.0,193.0,1
87,349.0,268.0,1
88,100.0,193.0,1
89,90.0,219.0,1
90,342.0,318.0,1
91,301.0,192.0,1
92,467.0,281.0,1
93,661.0,134.0,1
94,22.0,117.0,1
95,597.0,520.0,1
96,337.0,305.0,1
97,150.0,63.0,1
98,50.0,326.0,1
99,214.0,303.0,1
