id, featurePt.x, featurePt.y, status
0,242.0,376.0,1
1,456.0,356.0,1
2,219.0,382.0,1
3,293.0,188.0,1
4,284.0,121.0,1
5,196.0,101.0,1
6,456.0,343.0,1
7,485.0,349.0,1
8,646.0,220.0,1
9,952.0,664.0,1
10,487.0,114.0,1
11,149.0,105.0,1
12,424.0,104.0,1
13,212.0,391.0,1
14,674.0,728.0,1
15,452.0,103.0,1
16,809.0,473.0,1
17,618.0,325.0,1
18,52.0,64.0,1
19,147.0,86.0,1
20,247.0,381.0,1
21,441.0,111.0,1
22,618.0,221.0,1
23,382.0,359.0,1
24,238.0,415.0,1
25,133.0,83.0,1
26,571.0,335.0,1
27,230.0,378.0,1
28,228.0,179.0,1
29,779.0,473.0,1
30,485.0,342.0,1
31,360.0,361.0,1
32,555.0,327.0,1
33,280.0,132.0,1
34,892.0,298.0,1
35,517.0,354.0,1
36,433.0,316.0,1
37,388.0,200.0,1
38,126.0,75.0,1
39,10.0,53.0,1
40,225.0,122.0,1
41,282.0,375.0,1
42,191.0,115.0,1
43,499.0,237.0,1
44,456.0,109.0,1
45,464.0,169.0,1
46,212.0,155.0,1
47,72.0,62.0,1
48,809.0,540.0,1
49,157.0,149.0,1
50,163.0,84.0,1
51,454.0,157.0,1
52,706.0,300.0,1
53,492.0,121.0,1
54,133.0,144.0,1
55,170.0,85.0,1
56,175.0,150.0,1
57,38.0,61.0,1
58,690.0,320.0,1
59,525.0,353.0,1
60,447.0,275.0,1
61,363.0,226.0,1
62,730.0,200.0,1
63,662.0,222.0,1
64,564.0,330.0,1
65,269.0,165.0,1
66,38.0,54.0,1
67,432.0,232.0,1
68,130.0,102.0,1
69,81.0,64.0,1
70,354.0,365.0,1
71,619.0,309.0,1
72,24.0,51.0,1
73,127.0,87.0,1
74,376.0,363.0,1
75,545.0,326.0,1
76,544.0,343.0,1
77,44.0,67.0,1
78,678.0,316.0,1
79,209.0,547.0,1
80,399.0,203.0,1
81,561.0,406.0,1
82,217.0,178.0,1
83,1175.0,475.0,1
84,619.0,237.0,1
85,318.0,140.0,1
86,200.0,118.0,1
87,226.0,541.0,1
88,229.0,158.0,1
89,564.0,319.0,1
90,517.0,127.0,1
91,484.0,159.0,1
92,639.0,225.0,1
93,350.0,384.0,1
94,88.0,136.0,1
95,536.0,327.0,1
96,204.0,156.0,1
97,6.0,59.0,1
98,363.0,381.0,1
99,259.0,128.0,1
