id, featurePt.x, featurePt.y, status
0,241.0,468.0,1
1,228.0,303.0,1
2,575.0,250.0,1
3,294.0,103.0,1
4,253.0,294.0,1
5,461.0,275.0,1
6,421.0,13.0,1
7,245.0,337.0,1
8,219.0,313.0,1
9,450.0,12.0,1
10,486.0,23.0,1
11,686.0,600.0,1
12,488.0,267.0,1
13,440.0,19.0,1
14,567.0,246.0,1
15,648.0,132.0,1
16,532.0,334.0,1
17,147.0,19.0,1
18,231.0,473.0,1
19,356.0,303.0,1
20,153.0,127.0,1
21,194.0,14.0,1
22,622.0,242.0,1
23,521.0,271.0,1
24,369.0,300.0,1
25,245.0,298.0,1
26,608.0,245.0,1
27,568.0,326.0,1
28,108.0,331.0,1
29,565.0,234.0,1
30,539.0,243.0,1
31,437.0,233.0,1
32,218.0,475.0,1
33,493.0,429.0,1
34,137.0,311.0,1
35,621.0,224.0,1
36,692.0,234.0,1
37,621.0,134.0,1
38,1103.0,766.0,1
39,681.0,230.0,1
40,91.0,123.0,1
41,706.0,215.0,1
42,186.0,129.0,1
43,529.0,270.0,1
44,840.0,630.0,1
45,735.0,504.0,1
46,259.0,366.0,1
47,347.0,319.0,1
48,747.0,601.0,1
49,388.0,115.0,1
50,548.0,260.0,1
51,236.0,302.0,1
52,552.0,254.0,1
53,450.0,191.0,1
54,213.0,340.0,1
55,93.0,193.0,1
56,756.0,600.0,1
57,24.0,223.0,1
58,344.0,305.0,1
59,129.0,343.0,1
60,689.0,504.0,1
61,97.0,222.0,1
62,475.0,206.0,1
63,229.0,133.0,1
64,221.0,366.0,1
65,894.0,210.0,1
66,292.0,137.0,1
67,460.0,261.0,1
68,840.0,620.0,1
69,365.0,142.0,1
70,317.0,192.0,1
71,976.0,587.0,1
72,715.0,215.0,1
73,732.0,111.0,1
74,229.0,95.0,1
75,244.0,192.0,1
76,7.0,116.0,1
77,641.0,137.0,1
78,354.0,269.0,1
79,306.0,192.0,1
80,105.0,362.0,1
81,238.0,132.0,1
82,243.0,322.0,1
83,746.0,584.0,1
84,455.0,19.0,1
85,501.0,152.0,1
86,471.0,281.0,1
87,212.0,193.0,1
88,20.0,194.0,1
89,384.0,278.0,1
90,473.0,189.0,1
91,28.0,118.0,1
92,1186.0,767.0,1
93,205.0,246.0,1
94,383.0,25.0,1
95,225.0,254.0,1
96,283.0,33.0,1
97,106.0,194.0,1
98,220.0,304.0,1
99,393.0,305.0,1
