id, featurePt.x, featurePt.y, status
0,90.0,513.0,1
1,141.0,60.0,1
2,163.0,214.0,1
3,47.0,253.0,1
4,51.0,119.0,1
5,201.0,168.0,1
6,131.0,48.0,1
7,143.0,15.0,1
8,96.0,517.0,1
9,136.0,39.0,1
10,154.0,266.0,1
11,183.0,393.0,1
12,73.0,528.0,1
13,210.0,187.0,1
14,176.0,438.0,1
15,77.0,521.0,1
16,35.0,293.0,1
17,102.0,727.0,1
18,210.0,197.0,1
19,372.0,172.0,1
20,140.0,488.0,1
21,341.0,413.0,1
22,127.0,29.0,1
23,196.0,176.0,1
24,108.0,717.0,1
25,146.0,472.0,1
26,421.0,12.0,1
27,14.0,257.0,1
28,87.0,255.0,1
29,79.0,759.0,1
30,238.0,744.0,1
31,453.0,167.0,1
32,333.0,422.0,1
33,160.0,231.0,1
34,10.0,76.0,1
35,375.0,19.0,1
36,197.0,715.0,1
37,178.0,403.0,1
38,23.0,268.0,1
39,28.0,1204.0,1
40,194.0,417.0,1
41,158.0,190.0,1
42,161.0,278.0,1
43,66.0,116.0,1
44,312.0,412.0,1
45,167.0,411.0,1
46,45.0,377.0,1
47,406.0,422.0,1
48,203.0,459.0,1
49,201.0,578.0,1
50,194.0,4.0,1
51,354.0,560.0,1
52,188.0,421.0,1
53,357.0,233.0,1
54,214.0,203.0,1
55,236.0,200.0,1
56,410.0,4.0,1
57,346.0,406.0,1
58,115.0,81.0,1
59,185.0,405.0,1
60,326.0,434.0,1
61,25.0,923.0,1
62,125.0,585.0,1
63,182.0,434.0,1
64,99.0,127.0,1
65,357.0,406.0,1
66,442.0,179.0,1
67,264.0,338.0,1
68,214.0,732.0,1
69,94.0,115.0,1
70,38.0,286.0,1
71,423.0,254.0,1
72,355.0,522.0,1
73,451.0,250.0,1
74,353.0,498.0,1
75,478.0,184.0,1
76,165.0,284.0,1
77,290.0,503.0,1
78,199.0,27.0,1
79,384.0,324.0,1
80,207.0,179.0,1
81,428.0,291.0,1
82,132.0,541.0,1
83,434.0,305.0,1
84,296.0,537.0,1
85,202.0,20.0,1
86,212.0,326.0,1
87,85.0,267.0,1
88,414.0,82.0,1
89,378.0,234.0,1
90,292.0,325.0,1
91,38.0,178.0,1
92,84.0,466.0,1
93,259.0,581.0,1
94,284.0,481.0,1
95,399.0,369.0,1
96,486.0,220.0,1
97,133.0,62.0,1
98,6.0,69.0,1
99,151.0,662.0,1
