id, featurePt.x, featurePt.y, status
0,320.0,75.0,1
1,330.0,89.0,1
2,297.0,79.0,1
3,381.0,64.0,1
4,123.0,231.0,1
5,307.0,75.0,1
6,212.0,669.0,1
7,322.0,693.0,1
8,287.0,33.0,1
9,326.0,113.0,1
10,74.0,735.0,1
11,161.0,16.0,1
12,463.0,54.0,1
13,120.0,210.0,1
14,162.0,42.0,1
15,145.0,720.0,1
16,200.0,106.0,1
17,212.0,11.0,1
18,306.0,811.0,1
19,201.0,738.0,1
20,341.0,166.0,1
21,1.0,263.0,1
22,204.0,24.0,1
23,208.0,50.0,1
24,108.0,169.0,1
25,176.0,806.0,1
26,258.0,233.0,1
27,317.0,245.0,1
28,160.0,7.0,1
29,208.0,165.0,1
30,85.0,160.0,1
31,14.0,61.0,1
32,218.0,490.0,1
33,352.0,215.0,1
34,1.0,56.0,1
35,494.0,104.0,1
36,137.0,397.0,1
37,51.0,595.0,1
38,197.0,205.0,1
39,5.0,218.0,1
40,219.0,421.0,1
41,234.0,533.0,1
42,339.0,8.0,1
43,457.0,81.0,1
44,360.0,234.0,1
45,8.0,954.0,1
46,140.0,765.0,1
47,201.0,225.0,1
48,69.0,990.0,1
49,193.0,958.0,1
50,19.0,900.0,1
51,235.0,846.0,1
52,135.0,243.0,1
53,199.0,57.0,1
54,455.0,45.0,1
55,314.0,661.0,1
56,129.0,238.0,1
57,446.0,44.0,1
58,280.0,22.0,1
59,207.0,477.0,1
60,137.0,260.0,1
61,260.0,182.0,1
62,134.0,377.0,1
63,155.0,35.0,1
64,311.0,819.0,1
65,340.0,843.0,1
66,256.0,658.0,1
67,490.0,48.0,1
68,321.0,667.0,1
69,277.0,726.0,1
70,167.0,731.0,1
71,294.0,618.0,1
72,302.0,1046.0,1
73,301.0,660.0,1
74,93.0,509.0,1
75,144.0,259.0,1
76,246.0,331.0,1
77,182.0,110.0,1
78,12.0,216.0,1
79,432.0,22.0,1
80,73.0,1049.0,1
81,323.0,679.0,1
82,321.0,278.0,1
83,87.0,4.0,1
84,256.0,50.0,1
85,249.0,184.0,1
86,106.0,999.0,1
87,284.0,344.0,1
88,73.0,716.0,1
89,195.0,771.0,1
90,709.0,1168.0,1
91,200.0,707.0,1
92,181.0,684.0,1
93,107.0,213.0,1
94,49.0,307.0,1
95,237.0,550.0,1
96,329.0,219.0,1
97,389.0,47.0,1
98,289.0,75.0,1
99,308.0,328.0,1
