id, featurePt.x, featurePt.y, status
0,236.0,825.0,1
1,146.0,101.0,1
2,177.0,251.0,1
3,40.0,624.0,1
4,79.0,624.0,1
5,136.0,135.0,1
6,481.0,136.0,1
7,18.0,306.0,1
8,168.0,94.0,1
9,93.0,639.0,1
10,175.0,98.0,1
11,233.0,184.0,1
12,245.0,25.0,1
13,272.0,265.0,1
14,182.0,112.0,1
15,156.0,576.0,1
16,244.0,828.0,1
17,134.0,182.0,1
18,101.0,654.0,1
19,211.0,63.0,1
20,170.0,955.0,1
21,242.0,12.0,1
22,7.0,596.0,1
23,3.0,307.0,1
24,295.0,265.0,1
25,304.0,277.0,1
26,257.0,237.0,1
27,92.0,425.0,1
28,237.0,17.0,1
29,176.0,345.0,1
30,188.0,161.0,1
31,281.0,852.0,1
32,254.0,127.0,1
33,479.0,40.0,1
34,99.0,1038.0,1
35,354.0,115.0,1
36,169.0,249.0,1
37,316.0,173.0,1
38,302.0,25.0,1
39,54.0,628.0,1
40,489.0,96.0,1
41,281.0,263.0,1
42,19.0,584.0,1
43,135.0,203.0,1
44,79.0,140.0,1
45,185.0,193.0,1
46,138.0,154.0,1
47,242.0,190.0,1
48,357.0,100.0,1
49,189.0,679.0,1
50,181.0,136.0,1
51,420.0,143.0,1
52,143.0,121.0,1
53,311.0,10.0,1
54,266.0,261.0,1
55,79.0,559.0,1
56,311.0,358.0,1
57,216.0,83.0,1
58,260.0,516.0,1
59,232.0,422.0,1
60,364.0,53.0,1
61,144.0,584.0,1
62,196.0,135.0,1
63,244.0,79.0,1
64,133.0,170.0,1
65,204.0,83.0,1
66,322.0,359.0,1
67,67.0,626.0,1
68,165.0,582.0,1
69,479.0,841.0,1
70,427.0,98.0,1
71,214.0,161.0,1
72,393.0,12.0,1
73,45.0,629.0,1
74,47.0,1201.0,1
75,25.0,304.0,1
76,168.0,395.0,1
77,40.0,1022.0,1
78,406.0,164.0,1
79,27.0,625.0,1
80,382.0,754.0,1
81,482.0,58.0,1
82,23.0,365.0,1
83,240.0,124.0,1
84,186.0,153.0,1
85,400.0,113.0,1
86,297.0,1229.0,1
87,410.0,148.0,1
88,313.0,26.0,1
89,308.0,151.0,1
90,439.0,239.0,1
91,214.0,736.0,1
92,214.0,768.0,1
93,255.0,43.0,1
94,420.0,159.0,1
95,348.0,68.0,1
96,286.0,37.0,1
97,279.0,880.0,1
98,308.0,401.0,1
99,189.0,180.0,1
