id, featurePt.x, featurePt.y, status
0,68.0,26.0,1
1,117.0,264.0,1
2,288.0,507.0,1
3,425.0,140.0,1
4,117.0,277.0,1
5,460.0,96.0,1
6,217.0,175.0,1
7,141.0,435.0,1
8,135.0,254.0,1
9,415.0,390.0,1
10,431.0,144.0,1
11,96.0,12.0,1
12,196.0,388.0,1
13,373.0,149.0,1
14,300.0,525.0,1
15,140.0,511.0,1
16,217.0,186.0,1
17,115.0,159.0,1
18,82.0,23.0,1
19,154.0,396.0,1
20,213.0,122.0,1
21,296.0,51.0,1
22,144.0,416.0,1
23,21.0,14.0,1
24,349.0,126.0,1
25,245.0,31.0,1
26,7.0,138.0,1
27,86.0,31.0,1
28,187.0,938.0,1
29,62.0,95.0,1
30,198.0,216.0,1
31,225.0,427.0,1
32,138.0,902.0,1
33,249.0,444.0,1
34,446.0,41.0,1
35,264.0,34.0,1
36,204.0,386.0,1
37,294.0,331.0,1
38,451.0,198.0,1
39,108.0,322.0,1
40,234.0,192.0,1
41,257.0,444.0,1
42,220.0,167.0,1
43,229.0,178.0,1
44,100.0,892.0,1
45,79.0,55.0,1
46,15.0,59.0,1
47,405.0,304.0,1
48,12.0,11.0,1
49,195.0,1195.0,1
50,205.0,83.0,1
51,128.0,251.0,1
52,382.0,143.0,1
53,280.0,178.0,1
54,111.0,312.0,1
55,18.0,24.0,1
56,194.0,199.0,1
57,108.0,331.0,1
58,127.0,31.0,1
59,5.0,57.0,1
60,186.0,377.0,1
61,188.0,207.0,1
62,418.0,134.0,1
63,185.0,218.0,1
64,152.0,906.0,1
65,109.0,357.0,1
66,463.0,235.0,1
67,377.0,443.0,1
68,332.0,277.0,1
69,127.0,40.0,1
70,280.0,457.0,1
71,10.0,66.0,1
72,508.0,33.0,1
73,141.0,574.0,1
74,431.0,187.0,1
75,455.0,266.0,1
76,194.0,563.0,1
77,342.0,102.0,1
78,199.0,51.0,1
79,283.0,50.0,1
80,150.0,411.0,1
81,440.0,161.0,1
82,193.0,32.0,1
83,163.0,889.0,1
84,209.0,39.0,1
85,391.0,338.0,1
86,359.0,233.0,1
87,392.0,264.0,1
88,238.0,324.0,1
89,666.0,799.0,1
90,101.0,1074.0,1
91,155.0,272.0,1
92,295.0,512.0,1
93,11.0,277.0,1
94,268.0,443.0,1
95,324.0,236.0,1
96,408.0,32.0,1
97,397.0,300.0,1
98,16.0,292.0,1
99,264.0,660.0,1
