id, featurePt.x, featurePt.y, status
0,63.0,164.0,1
1,39.0,179.0,1
2,90.0,435.0,1
3,230.0,625.0,1
4,178.0,124.0,1
5,430.0,175.0,1
6,92.0,424.0,1
7,6.0,162.0,1
8,58.0,179.0,1
9,223.0,97.0,1
10,105.0,418.0,1
11,110.0,625.0,1
12,100.0,165.0,1
13,190.0,337.0,1
14,445.0,394.0,1
15,96.0,653.0,1
16,168.0,180.0,1
17,245.0,214.0,1
18,46.0,1084.0,1
19,220.0,364.0,1
20,49.0,180.0,1
21,215.0,88.0,1
22,339.0,319.0,1
23,251.0,102.0,1
24,86.0,444.0,1
25,264.0,676.0,1
26,222.0,624.0,1
27,139.0,494.0,1
28,254.0,640.0,1
29,172.0,104.0,1
30,282.0,244.0,1
31,229.0,109.0,1
32,200.0,356.0,1
33,180.0,315.0,1
34,159.0,381.0,1
35,266.0,119.0,1
36,308.0,442.0,1
37,17.0,177.0,1
38,318.0,254.0,1
39,109.0,645.0,1
40,211.0,183.0,1
41,443.0,227.0,1
42,129.0,1101.0,1
43,8.0,772.0,1
44,357.0,436.0,1
45,210.0,363.0,1
46,393.0,252.0,1
47,493.0,152.0,1
48,216.0,616.0,1
49,109.0,699.0,1
50,120.0,1117.0,1
51,189.0,77.0,1
52,197.0,326.0,1
53,272.0,489.0,1
54,351.0,317.0,1
55,125.0,1093.0,1
56,161.0,372.0,1
57,368.0,307.0,1
58,51.0,205.0,1
59,395.0,592.0,1
60,305.0,236.0,1
61,384.0,465.0,1
62,299.0,405.0,1
63,34.0,246.0,1
64,39.0,225.0,1
65,336.0,401.0,1
66,254.0,452.0,1
67,60.0,234.0,1
68,81.0,477.0,1
69,67.0,32.0,1
70,164.0,573.0,1
71,114.0,42.0,1
72,197.0,295.0,1
73,53.0,95.0,1
74,102.0,714.0,1
75,121.0,41.0,1
76,275.0,243.0,1
77,30.0,166.0,1
78,176.0,350.0,1
79,184.0,128.0,1
80,222.0,160.0,1
81,390.0,159.0,1
82,486.0,115.0,1
83,166.0,377.0,1
84,215.0,79.0,1
85,59.0,171.0,1
86,419.0,327.0,1
87,368.0,123.0,1
88,129.0,484.0,1
89,128.0,434.0,1
90,432.0,357.0,1
91,121.0,606.0,1
92,203.0,341.0,1
93,425.0,528.0,1
94,387.0,90.0,1
95,106.0,325.0,1
96,63.0,104.0,1
97,174.0,187.0,1
98,444.0,381.0,1
99,174.0,142.0,1
