id, featurePt.x, featurePt.y, status
0,381.0,51.0,1
1,454.0,55.0,1
2,272.0,325.0,1
3,391.0,38.0,1
4,137.0,157.0,1
5,156.0,148.0,1
6,304.0,397.0,1
7,6.0,379.0,1
8,166.0,150.0,1
9,25.0,1116.0,1
10,32.0,1113.0,1
11,173.0,167.0,1
12,265.0,327.0,1
13,147.0,143.0,1
14,240.0,81.0,1
15,134.0,176.0,1
16,159.0,316.0,1
17,285.0,325.0,1
18,180.0,750.0,1
19,203.0,117.0,1
20,170.0,313.0,1
21,226.0,901.0,1
22,315.0,416.0,1
23,483.0,148.0,1
24,124.0,234.0,1
25,388.0,58.0,1
26,135.0,169.0,1
27,209.0,136.0,1
28,147.0,640.0,1
29,383.0,67.0,1
30,479.0,181.0,1
31,446.0,81.0,1
32,234.0,68.0,1
33,166.0,303.0,1
34,174.0,263.0,1
35,206.0,102.0,1
36,271.0,926.0,1
37,347.0,170.0,1
38,223.0,45.0,1
39,294.0,81.0,1
40,183.0,216.0,1
41,13.0,713.0,1
42,261.0,304.0,1
43,69.0,622.0,1
44,218.0,835.0,1
45,160.0,647.0,1
46,260.0,321.0,1
47,452.0,97.0,1
48,126.0,220.0,1
49,75.0,469.0,1
50,309.0,227.0,1
51,173.0,1141.0,1
52,392.0,337.0,1
53,219.0,254.0,1
54,246.0,182.0,1
55,159.0,456.0,1
56,231.0,259.0,1
57,246.0,99.0,1
58,311.0,402.0,1
59,83.0,1133.0,1
60,168.0,408.0,1
61,68.0,446.0,1
62,128.0,189.0,1
63,223.0,484.0,1
64,349.0,155.0,1
65,11.0,1007.0,1
66,419.0,201.0,1
67,84.0,486.0,1
68,440.0,32.0,1
69,133.0,60.0,1
70,21.0,137.0,1
71,246.0,86.0,1
72,475.0,904.0,1
73,478.0,132.0,1
74,32.0,179.0,1
75,379.0,34.0,1
76,148.0,1001.0,1
77,126.0,742.0,1
78,183.0,206.0,1
79,436.0,126.0,1
80,78.0,462.0,1
81,33.0,216.0,1
82,303.0,68.0,1
83,143.0,359.0,1
84,223.0,368.0,1
85,127.0,256.0,1
86,399.0,222.0,1
87,128.0,200.0,1
88,480.0,862.0,1
89,82.0,475.0,1
90,133.0,648.0,1
91,230.0,16.0,1
92,7.0,418.0,1
93,411.0,196.0,1
94,409.0,157.0,1
95,189.0,188.0,1
96,293.0,514.0,1
97,185.0,755.0,1
98,250.0,302.0,1
99,233.0,178.0,1
