id, featurePt.x, featurePt.y, status
0,63.0,58.0,1
1,111.0,311.0,1
2,80.0,61.0,1
3,112.0,299.0,1
4,180.0,254.0,1
5,211.0,210.0,1
6,256.0,69.0,1
7,282.0,542.0,1
8,129.0,288.0,1
9,208.0,435.0,1
10,239.0,63.0,1
11,278.0,214.0,1
12,109.0,192.0,1
13,91.0,43.0,1
14,9.0,91.0,1
15,443.0,69.0,1
16,243.0,481.0,1
17,83.0,46.0,1
18,447.0,231.0,1
19,456.0,123.0,1
20,134.0,475.0,1
21,192.0,249.0,1
22,369.0,181.0,1
23,17.0,47.0,1
24,295.0,559.0,1
25,143.0,453.0,1
26,232.0,472.0,1
27,228.0,226.0,1
28,289.0,364.0,1
29,292.0,84.0,1
30,188.0,62.0,1
31,218.0,466.0,1
32,453.0,300.0,1
33,273.0,493.0,1
34,124.0,73.0,1
35,211.0,221.0,1
36,204.0,72.0,1
37,134.0,550.0,1
38,180.0,981.0,1
39,498.0,18.0,1
40,183.0,242.0,1
41,200.0,113.0,1
42,398.0,338.0,1
43,215.0,201.0,1
44,381.0,169.0,1
45,105.0,345.0,1
46,89.0,938.0,1
47,108.0,959.0,1
48,138.0,458.0,1
49,252.0,481.0,1
50,254.0,241.0,1
51,56.0,127.0,1
52,242.0,246.0,1
53,223.0,212.0,1
54,410.0,424.0,1
55,199.0,4.0,1
56,80.0,141.0,1
57,159.0,369.0,1
58,395.0,381.0,1
59,404.0,62.0,1
60,198.0,29.0,1
61,261.0,482.0,1
62,122.0,286.0,1
63,7.0,313.0,1
64,505.0,57.0,1
65,73.0,57.0,1
66,28.0,38.0,1
67,327.0,311.0,1
68,290.0,547.0,1
69,201.0,640.0,1
70,69.0,928.0,1
71,354.0,268.0,1
72,201.0,429.0,1
73,472.0,82.0,1
74,120.0,510.0,1
75,319.0,270.0,1
76,104.0,390.0,1
77,130.0,594.0,1
78,386.0,371.0,1
79,378.0,81.0,1
80,103.0,354.0,1
81,395.0,348.0,1
82,121.0,62.0,1
83,187.0,602.0,1
84,5.0,44.0,1
85,204.0,150.0,1
86,69.0,936.0,1
87,9.0,74.0,1
88,382.0,301.0,1
89,336.0,145.0,1
90,74.0,75.0,1
91,187.0,97.0,1
92,298.0,610.0,1
93,74.0,86.0,1
94,374.0,477.0,1
95,10.0,58.0,1
96,314.0,79.0,1
97,418.0,425.0,1
98,199.0,534.0,1
99,52.0,42.0,1
