id, featurePt.x, featurePt.y, status
0,73.0,112.0,1
1,48.0,126.0,1
2,197.0,526.0,1
3,68.0,128.0,1
4,114.0,362.0,1
5,99.0,373.0,1
6,86.0,103.0,1
7,117.0,584.0,1
8,186.0,72.0,1
9,417.0,254.0,1
10,348.0,275.0,1
11,206.0,238.0,1
12,111.0,141.0,1
13,96.0,388.0,1
14,271.0,618.0,1
15,452.0,340.0,1
16,232.0,46.0,1
17,397.0,493.0,1
18,199.0,282.0,1
19,472.0,18.0,1
20,435.0,130.0,1
21,188.0,137.0,1
22,238.0,52.0,1
23,168.0,327.0,1
24,176.0,130.0,1
25,237.0,563.0,1
26,170.0,316.0,1
27,220.0,553.0,1
28,198.0,20.0,1
29,118.0,565.0,1
30,57.0,1016.0,1
31,225.0,311.0,1
32,427.0,270.0,1
33,270.0,293.0,1
34,122.0,549.0,1
35,59.0,127.0,1
36,17.0,111.0,1
37,117.0,638.0,1
38,227.0,134.0,1
39,167.0,1075.0,1
40,498.0,111.0,1
41,127.0,543.0,1
42,203.0,276.0,1
43,214.0,251.0,1
44,109.0,116.0,1
45,344.0,344.0,1
46,63.0,45.0,1
47,186.0,722.0,1
48,191.0,260.0,1
49,391.0,411.0,1
50,401.0,539.0,1
51,147.0,440.0,1
52,197.0,213.0,1
53,279.0,436.0,1
54,364.0,381.0,1
55,174.0,523.0,1
56,308.0,348.0,1
57,379.0,58.0,1
58,448.0,183.0,1
59,49.0,173.0,1
60,106.0,592.0,1
61,221.0,30.0,1
62,317.0,386.0,1
63,396.0,204.0,1
64,391.0,40.0,1
65,25.0,870.0,1
66,259.0,575.0,1
67,464.0,130.0,1
68,285.0,630.0,1
69,262.0,294.0,1
70,4.0,155.0,1
71,221.0,430.0,1
72,446.0,303.0,1
73,134.0,1045.0,1
74,175.0,161.0,1
75,183.0,145.0,1
76,173.0,687.0,1
77,212.0,286.0,1
78,45.0,220.0,1
79,108.0,321.0,1
80,491.0,73.0,1
81,444.0,172.0,1
82,260.0,604.0,1
83,38.0,154.0,1
84,72.0,5.0,1
85,185.0,294.0,1
86,327.0,202.0,1
87,38.0,197.0,1
88,214.0,132.0,1
89,293.0,206.0,1
90,248.0,768.0,1
91,122.0,367.0,1
92,255.0,155.0,1
93,36.0,134.0,1
94,3.0,197.0,1
95,137.0,430.0,1
96,243.0,318.0,1
97,120.0,146.0,1
98,179.0,321.0,1
99,426.0,81.0,1
