id, featurePt.x, featurePt.y, status
0,333.0,69.0,1
1,323.0,55.0,1
2,300.0,58.0,1
3,325.0,669.0,1
4,311.0,54.0,1
5,79.0,707.0,1
6,150.0,686.0,1
7,384.0,46.0,1
8,200.0,85.0,1
9,290.0,11.0,1
10,126.0,210.0,1
11,165.0,24.0,1
12,217.0,638.0,1
13,144.0,736.0,1
14,19.0,36.0,1
15,330.0,92.0,1
16,261.0,212.0,1
17,9.0,29.0,1
18,114.0,191.0,1
19,112.0,147.0,1
20,202.0,36.0,1
21,271.0,567.0,1
22,78.0,688.0,1
23,465.0,36.0,1
24,88.0,135.0,1
25,221.0,467.0,1
26,205.0,709.0,1
27,344.0,147.0,1
28,280.0,698.0,1
29,320.0,224.0,1
30,73.0,957.0,1
31,236.0,511.0,1
32,141.0,240.0,1
33,56.0,565.0,1
34,298.0,592.0,1
35,182.0,777.0,1
36,496.0,86.0,1
37,123.0,189.0,1
38,246.0,509.0,1
39,142.0,368.0,1
40,54.0,888.0,1
41,204.0,677.0,1
42,5.0,242.0,1
43,79.0,1020.0,1
44,140.0,222.0,1
45,74.0,885.0,1
46,354.0,195.0,1
47,262.0,159.0,1
48,10.0,193.0,1
49,457.0,27.0,1
50,118.0,618.0,1
51,449.0,25.0,1
52,240.0,816.0,1
53,309.0,785.0,1
54,362.0,216.0,1
55,211.0,146.0,1
56,164.0,4.0,1
57,330.0,679.0,1
58,262.0,547.0,1
59,256.0,27.0,1
60,7.0,920.0,1
61,392.0,564.0,1
62,320.0,790.0,1
63,706.0,1144.0,1
64,300.0,14.0,1
65,199.0,371.0,1
66,24.0,871.0,1
67,172.0,701.0,1
68,291.0,187.0,1
69,457.0,63.0,1
70,302.0,194.0,1
71,286.0,325.0,1
72,463.0,67.0,1
73,492.0,30.0,1
74,696.0,834.0,1
75,233.0,702.0,1
76,199.0,742.0,1
77,260.0,630.0,1
78,343.0,157.0,1
79,343.0,816.0,1
80,187.0,174.0,1
81,185.0,653.0,1
82,132.0,217.0,1
83,38.0,45.0,1
84,249.0,311.0,1
85,98.0,478.0,1
86,324.0,642.0,1
87,132.0,897.0,1
88,305.0,653.0,1
89,209.0,6.0,1
90,137.0,764.0,1
91,202.0,932.0,1
92,329.0,686.0,1
93,22.0,1091.0,1
94,6.0,155.0,1
95,693.0,476.0,1
96,53.0,276.0,1
97,188.0,772.0,1
98,185.0,90.0,1
99,126.0,164.0,1
