id, featurePt.x, featurePt.y, status
0,290.0,489.0,1
1,120.0,246.0,1
2,147.0,414.0,1
3,427.0,123.0,1
4,71.0,10.0,1
5,120.0,260.0,1
6,220.0,158.0,1
7,143.0,492.0,1
8,229.0,408.0,1
9,21.0,9.0,1
10,154.0,390.0,1
11,247.0,14.0,1
12,462.0,82.0,1
13,64.0,78.0,1
14,418.0,373.0,1
15,297.0,314.0,1
16,141.0,238.0,1
17,201.0,199.0,1
18,188.0,203.0,1
19,118.0,143.0,1
20,142.0,419.0,1
21,448.0,27.0,1
22,458.0,249.0,1
23,237.0,176.0,1
24,303.0,507.0,1
25,210.0,364.0,1
26,215.0,105.0,1
27,148.0,395.0,1
28,142.0,880.0,1
29,261.0,424.0,1
30,10.0,121.0,1
31,251.0,425.0,1
32,283.0,439.0,1
33,377.0,131.0,1
34,219.0,170.0,1
35,433.0,171.0,1
36,11.0,46.0,1
37,111.0,315.0,1
38,111.0,305.0,1
39,82.0,39.0,1
40,85.0,859.0,1
41,199.0,1167.0,1
42,223.0,151.0,1
43,167.0,867.0,1
44,86.0,7.0,1
45,197.0,182.0,1
46,283.0,160.0,1
47,200.0,366.0,1
48,405.0,288.0,1
49,465.0,218.0,1
50,131.0,233.0,1
51,89.0,14.0,1
52,474.0,231.0,1
53,170.0,272.0,1
54,114.0,295.0,1
55,462.0,180.0,1
56,453.0,183.0,1
57,384.0,125.0,1
58,191.0,917.0,1
59,18.0,43.0,1
60,71.0,872.0,1
61,158.0,255.0,1
62,298.0,495.0,1
63,509.0,20.0,1
64,335.0,260.0,1
65,421.0,118.0,1
66,196.0,16.0,1
67,211.0,135.0,1
68,130.0,15.0,1
69,208.0,942.0,1
70,207.0,68.0,1
71,112.0,341.0,1
72,380.0,426.0,1
73,326.0,218.0,1
74,402.0,298.0,1
75,134.0,879.0,1
76,19.0,275.0,1
77,202.0,36.0,1
78,232.0,271.0,1
79,190.0,353.0,1
80,155.0,884.0,1
81,105.0,1046.0,1
82,16.0,265.0,1
83,399.0,283.0,1
84,362.0,215.0,1
85,213.0,26.0,1
86,138.0,539.0,1
87,193.0,221.0,1
88,395.0,246.0,1
89,367.0,126.0,1
90,151.0,240.0,1
91,270.0,424.0,1
92,338.0,80.0,1
93,144.0,555.0,1
94,218.0,371.0,1
95,135.0,449.0,1
96,223.0,80.0,1
97,478.0,57.0,1
98,266.0,643.0,1
99,240.0,306.0,1
